id,loc,opp,starter,rs,ra,round
CHN197707210,A,CHN,niekp001,3,4,RS
CHN197707220,A,CHN,ruthd001,0,1,RS
CHN197707230,A,CHN,soloe101,5,4,RS
PIT197707240,A,PIT,caprb101,6,7,RS
PIT197707250,A,PIT,niekp001,3,6,RS
SLN197707260,A,SLN,ruthd001,2,4,RS
SLN197707270,A,SLN,soloe101,3,5,RS
SLN197707280,A,SLN,caprb101,0,3,RS
ATL197707290,H,PIT,niekp001,5,3,RS
ATL197707300,H,PIT,ruthd001,6,10,RS
ATL197707310,H,PIT,soloe101,8,3,RS
ATL197708010,H,SLN,caprb101,5,6,RS
ATL197708020,H,SLN,niekp001,4,6,RS
ATL197708030,H,SLN,ruthd001,1,5,RS
ATL197708040,H,MON,soloe101,5,2,RS
ATL197708050,H,MON,caprb101,4,6,RS
ATL197708060,H,MON,niekp001,3,1,RS
ATL197708070,H,MON,ruthd001,6,2,RS
SDN197708101,A,SDN,niekp001,6,8,RS
SDN197708102,A,SDN,caprb101,1,2,RS
SDN197708110,A,SDN,hannp101,1,2,RS
LAN197708120,A,LAN,ruthd001,5,2,RS
LAN197708130,A,LAN,soloe101,0,11,RS
LAN197708140,A,LAN,niekp001,0,1,RS
ATL197708150,H,HOU,caprb101,3,15,RS
ATL197708160,H,HOU,ruthd001,1,4,RS
ATL197708170,H,HOU,hannp101,9,6,RS
MON197708191,A,MON,niekp001,5,3,RS
MON197708192,A,MON,soloe101,2,7,RS
MON197708200,A,MON,caprb101,3,6,RS
MON197708210,A,MON,ruthd001,4,10,RS
ATL197708220,H,PHI,hannp101,4,5,RS
ATL197708230,H,PHI,niekp001,2,3,RS
ATL197708240,H,CHN,soloe101,4,3,RS
ATL197708250,H,CHN,ruthd001,8,6,RS
ATL197708260,H,NYN,hannp101,5,3,RS
ATL197708270,H,NYN,niekp001,5,4,RS
ATL197708280,H,NYN,soloe101,6,4,RS
PHI197708290,A,PHI,caprb101,2,3,RS
PHI197708300,A,PHI,hannp101,2,11,RS
PHI197708310,A,PHI,niekp001,1,6,RS
NYN197709021,A,NYN,soloe101,0,4,RS
NYN197709022,A,NYN,caprb101,3,2,RS
NYN197709030,A,NYN,hannp101,1,9,RS
NYN197709040,A,NYN,niekp001,7,5,RS
ATL197709050,H,SFN,ruthd001,4,0,RS
ATL197709060,H,SFN,soloe101,2,12,RS
ATL197709070,H,LAN,caprb101,2,5,RS
ATL197709080,H,LAN,niekp001,4,5,RS
ATL197709090,H,SDN,hannp101,8,6,RS
ATL197709100,H,SDN,ruthd001,9,6,RS
ATL197709110,H,SDN,soloe101,7,3,RS
SFN197709120,A,SFN,niekp001,3,1,RS
SFN197709130,A,SFN,mahlm001,7,8,RS
SDN197709140,A,SDN,hannp101,4,6,RS
SDN197709150,A,SDN,ruthd001,8,7,RS
LAN197709160,A,LAN,soloe101,2,3,RS
LAN197709170,A,LAN,niekp001,3,7,RS
LAN197709180,A,LAN,mahlm001,9,8,RS
HOU197709200,A,HOU,ruthd001,3,6,RS
HOU197709210,A,HOU,niekp001,5,3,RS
HOU197709220,A,HOU,soloe101,8,4,RS
ATL197709230,H,CIN,mahlm001,1,5,RS
ATL197709240,H,CIN,ruthd001,7,8,RS
ATL197709250,H,CIN,niekp001,0,4,RS
ATL197709260,H,HOU,soloe101,12,10,RS
ATL197709270,H,HOU,mahlm001,5,7,RS
ATL197709280,H,HOU,ruthd001,1,2,RS
CIN197709300,A,CIN,niekp001,1,7,RS
CIN197710010,A,CIN,hannp101,2,6,RS
CIN197710020,A,CIN,mahlm001,6,3,RS
