id,loc,opp,starter,rs,ra,round
ATL200106290,H,NYN,marqj001,1,3,RS
ATL200106300,H,NYN,maddg002,5,2,RS
ATL200107010,H,NYN,burkj001,1,2,RS
ATL200107030,H,PHI,glavt001,14,7,RS
ATL200107040,H,PHI,pereo001,1,4,RS
ATL200107050,H,PHI,maddg002,9,5,RS
BOS200107060,A,BOS,burkj001,6,5,RS
BOS200107070,A,BOS,marqj001,1,3,RS
BOS200107080,A,BOS,glavt001,8,0,RS
ATL200107120,H,BAL,maddg002,6,5,RS
ATL200107130,H,BAL,glavt001,7,1,RS
ATL200107140,H,BAL,burkj001,1,4,RS
ATL200107150,H,TBA,pereo001,1,9,RS
ATL200107160,H,TBA,marqj001,5,6,RS
ATL200107170,H,TBA,maddg002,4,0,RS
CIN200107180,A,CIN,glavt001,3,1,RS
CIN200107190,A,CIN,burkj001,2,1,RS
ATL200107200,H,MON,millk004,3,6,RS
ATL200107210,H,MON,pereo001,2,1,RS
ATL200107220,H,MON,maddg002,8,2,RS
ATL200107230,H,CIN,glavt001,4,5,RS
ATL200107240,H,CIN,burkj001,3,11,RS
ATL200107250,H,CIN,millk004,11,3,RS
MON200107260,A,MON,marqj001,2,3,RS
MON200107270,A,MON,maddg002,7,3,RS
MON200107280,A,MON,glavt001,10,5,RS
MON200107290,A,MON,burkj001,8,1,RS
SLN200107310,A,SLN,millk004,2,6,RS
SLN200108010,A,SLN,maddg002,0,4,RS
SLN200108020,A,SLN,glavt001,2,1,RS
MIL200108030,A,MIL,marqj001,2,3,RS
MIL200108040,A,MIL,burkj001,14,2,RS
MIL200108050,A,MIL,millk004,12,8,RS
ATL200108070,H,HOU,maddg002,6,5,RS
ATL200108080,H,HOU,glavt001,1,2,RS
ATL200108090,H,HOU,burkj001,5,6,RS
ATL200108100,H,ARI,millk004,0,7,RS
ATL200108110,H,ARI,marqj001,1,3,RS
ATL200108120,H,ARI,maddg002,1,9,RS
COL200108140,A,COL,glavt001,4,5,RS
COL200108150,A,COL,burkj001,7,2,RS
COL200108160,A,COL,millk004,4,1,RS
SFN200108170,A,SFN,maddg002,2,1,RS
SFN200108180,A,SFN,marqj001,3,1,RS
SFN200108190,A,SFN,glavt001,1,4,RS
ATL200108210,H,SDN,burkj001,1,3,RS
ATL200108220,H,SDN,maddg002,6,3,RS
ATL200108230,H,SDN,millk004,3,2,RS
ATL200108240,H,LAN,glavt001,1,4,RS
ATL200108250,H,LAN,marqj001,7,8,RS
ATL200108260,H,LAN,burkj001,9,2,RS
ATL200108270,H,LAN,maddg002,2,4,RS
ATL200108280,H,MON,millk004,0,7,RS
ATL200108290,H,MON,glavt001,5,3,RS
ATL200108300,H,MON,marqj001,2,4,RS
ATL200108310,H,CHN,burkj001,2,8,RS
ATL200109010,H,CHN,maddg002,3,5,RS
ATL200109020,H,CHN,millk004,7,4,RS
MON200109030,A,MON,glavt001,5,0,RS
MON200109040,A,MON,marqj001,3,2,RS
MON200109050,A,MON,burkj001,4,10,RS
CHN200109070,A,CHN,maddg002,3,2,RS
CHN200109080,A,CHN,glavt001,5,3,RS
CHN200109090,A,CHN,millk004,9,5,RS
PHI200109170,A,PHI,maddg002,2,5,RS
PHI200109180,A,PHI,glavt001,3,4,RS
PHI200109190,A,PHI,burkj001,2,5,RS
PHI200109200,A,PHI,millk004,5,1,RS
NYN200109210,A,NYN,marqj001,2,3,RS
NYN200109220,A,NYN,maddg002,3,7,RS
NYN200109230,A,NYN,glavt001,5,4,RS
FLO200109240,A,FLO,burkj001,0,1,RS
FLO200109250,A,FLO,millk004,5,2,RS
FLO200109260,A,FLO,marqj001,4,1,RS
FLO200109270,A,FLO,maddg002,1,7,RS
ATL200109280,H,NYN,glavt001,5,3,RS
ATL200109290,H,NYN,burkj001,8,5,RS
ATL200109300,H,NYN,millk004,6,9,RS
ATL200110020,H,PHI,maddg002,1,3,RS
ATL200110030,H,PHI,glavt001,8,3,RS
ATL200110040,H,PHI,burkj001,6,2,RS
ATL200110050,H,FLO,millk004,20,3,RS
ATL200110060,H,FLO,marqj001,7,3,RS
ATL200110070,H,FLO,mossd001,2,4,RS
HOU200110090,A,HOU,maddg002,7,4,DV1
HOU200110100,A,HOU,glavt001,1,0,DV2
ATL200110120,H,HOU,burkj001,6,2,DV3
ARI200110160,A,ARI,maddg002,0,2,LC1
ARI200110170,A,ARI,glavt001,8,1,LC2
ATL200110190,H,ARI,burkj001,1,5,LC3
ATL200110200,H,ARI,maddg002,4,11,LC4
ATL200110210,H,ARI,glavt001,2,3,LC5
