id,loc,opp,starter,rs,ra,round
ATL201805180,H,MIA,wislm001,0,2,RS
ATL201805190,H,MIA,newcs001,8,1,RS
ATL201805200,H,MIA,tehej001,10,9,RS
PHI201805210,A,PHI,foltm001,0,3,RS
PHI201805220,A,PHI,mccab001,3,1,RS
PHI201805230,A,PHI,gohal001,0,4,RS
BOS201805250,A,BOS,tehej001,2,6,RS
BOS201805260,A,BOS,newcs001,6,8,RS
BOS201805270,A,BOS,foltm001,7,1,RS
ATL201805281,H,NYN,friem001,4,3,RS
ATL201805282,H,NYN,mccab001,5,8,RS
ATL201805290,H,NYN,sanca004,7,6,RS
ATL201805300,H,NYN,tehej001,1,4,RS
ATL201805310,H,WAS,newcs001,4,2,RS
ATL201806010,H,WAS,foltm001,4,0,RS
ATL201806020,H,WAS,mccab001,3,5,RS
ATL201806030,H,WAS,sanca004,4,2,RS
SDN201806040,A,SDN,tehej001,4,11,RS
SDN201806050,A,SDN,newcs001,14,1,RS
SDN201806060,A,SDN,foltm001,1,3,RS
LAN201806080,A,LAN,mccab001,3,7,RS
LAN201806090,A,LAN,sanca004,5,3,RS
LAN201806100,A,LAN,newcs001,2,7,RS
ATL201806120,H,NYN,foltm001,8,2,RS
ATL201806130,H,NYN,sorom001,2,0,RS
ATL201806140,H,SDN,sanca004,4,2,RS
ATL201806150,H,SDN,mccab001,3,9,RS
ATL201806160,H,SDN,newcs001,1,0,RS
ATL201806170,H,SDN,tehej001,4,1,RS
TOR201806190,A,TOR,sorom001,11,4,RS
TOR201806200,A,TOR,sanca004,4,5,RS
ATL201806220,H,BAL,newcs001,7,10,RS
ATL201806230,H,BAL,tehej001,5,7,RS
ATL201806240,H,BAL,mccab001,7,3,RS
ATL201806250,H,CIN,foltm001,5,4,RS
ATL201806260,H,CIN,sanca004,3,5,RS
ATL201806270,H,CIN,newcs001,5,6,RS
SLN201806290,A,SLN,tehej001,5,1,RS
SLN201806300,A,SLN,friem001,11,4,RS
SLN201807010,A,SLN,foltm001,6,5,RS
NYA201807020,A,NYA,sanca004,5,3,RS
NYA201807030,A,NYA,newcs001,5,8,RS
NYA201807040,A,NYA,tehej001,2,6,RS
MIL201807050,A,MIL,friem001,2,7,RS
MIL201807060,A,MIL,foltm001,4,5,RS
MIL201807070,A,MIL,sanca004,5,1,RS
MIL201807080,A,MIL,newcs001,3,10,RS
ATL201807100,H,TOR,tehej001,2,6,RS
ATL201807110,H,TOR,foltm001,9,5,RS
ATL201807130,H,ARI,sanca004,1,2,RS
ATL201807140,H,ARI,newcs001,0,3,RS
ATL201807150,H,ARI,tehej001,5,1,RS
WAS201807200,A,WAS,sanca004,8,5,RS
WAS201807220,A,WAS,foltm001,2,6,RS
MIA201807230,A,MIA,newcs001,12,1,RS
MIA201807240,A,MIA,tehej001,3,9,RS
ATL201807260,H,LAN,sanca004,2,8,RS
ATL201807270,H,LAN,foltm001,1,4,RS
ATL201807280,H,LAN,friem001,1,5,RS
ATL201807290,H,LAN,newcs001,4,1,RS
ATL201807300,H,MIA,tehej001,5,3,RS
ATL201807310,H,MIA,allak001,11,6,RS
NYN201808020,A,NYN,foltm001,4,2,RS
NYN201808030,A,NYN,sanca004,2,1,RS
NYN201808040,A,NYN,gausk001,0,3,RS
NYN201808050,A,NYN,tehej001,5,4,RS
WAS201808071,A,WAS,friem001,3,8,RS
WAS201808072,A,WAS,newcs001,3,1,RS
WAS201808080,A,WAS,foltm001,8,3,RS
WAS201808090,A,WAS,sanca004,3,6,RS
ATL201808100,H,MIL,gausk001,10,1,RS
ATL201808110,H,MIL,tehej001,2,4,RS
ATL201808120,H,MIL,newcs001,8,7,RS
ATL201808131,H,MIA,toust001,9,1,RS
ATL201808132,H,MIA,foltm001,6,1,RS
ATL201808140,H,MIA,sanca004,10,6,RS
ATL201808150,H,MIA,gausk001,5,2,RS
ATL201808160,H,COL,tehej001,3,5,RS
ATL201808170,H,COL,newcs001,5,11,RS
ATL201808180,H,COL,foltm001,3,5,RS
ATL201808190,H,COL,sanca004,2,4,RS
PIT201808200,A,PIT,wilsb003,1,0,RS
PIT201808210,A,PIT,gausk001,6,1,RS
PIT201808220,A,PIT,tehej001,2,1,RS
MIA201808230,A,MIA,newcs001,5,0,RS
MIA201808240,A,MIA,foltm001,0,1,RS
MIA201808250,A,MIA,sanca004,1,3,RS
MIA201808260,A,MIA,gausk001,4,0,RS
ATL201808280,H,TBA,tehej001,9,5,RS
ATL201808290,H,TBA,newcs001,5,8,RS
ATL201808300,H,CHN,foltm001,4,5,RS
ATL201808310,H,PIT,sanca004,2,3,RS
ATL201809010,H,PIT,gausk001,5,3,RS
ATL201809020,H,PIT,tehej001,5,1,RS
ATL201809030,H,BOS,toust001,2,8,RS
ATL201809040,H,BOS,newcs001,1,5,RS
ATL201809050,H,BOS,foltm001,8,9,RS
ARI201809060,A,ARI,sanca004,7,6,RS
ARI201809070,A,ARI,gausk001,3,5,RS
ARI201809080,A,ARI,tehej001,5,4,RS
ARI201809090,A,ARI,toust001,9,5,RS
SFN201809100,A,SFN,newcs001,4,1,RS
SFN201809110,A,SFN,foltm001,4,1,RS
SFN201809120,A,SFN,sanca004,2,1,RS
ATL201809140,H,WAS,gausk001,10,5,RS
ATL201809150,H,WAS,tehej001,1,7,RS
ATL201809160,H,WAS,newcs001,4,6,RS
ATL201809170,H,SLN,foltm001,6,11,RS
ATL201809180,H,SLN,sanca004,1,8,RS
ATL201809190,H,SLN,toust001,7,3,RS
ATL201809200,H,PHI,gausk001,8,3,RS
ATL201809210,H,PHI,tehej001,6,5,RS
ATL201809220,H,PHI,foltm001,5,3,RS
ATL201809230,H,PHI,sanca004,2,1,RS
NYN201809250,A,NYN,toust001,7,3,RS
NYN201809260,A,NYN,newcs001,0,3,RS
NYN201809270,A,NYN,tehej001,1,4,RS
PHI201809280,A,PHI,foltm001,10,2,RS
PHI201809290,A,PHI,sanca004,0,3,RS
PHI201809300,A,PHI,gausk001,1,3,RS
LAN201810040,A,LAN,foltm001,0,6,DV1
LAN201810050,A,LAN,sanca004,0,3,DV2
ATL201810070,H,LAN,newcs001,6,5,DV3
ATL201810080,H,LAN,foltm001,2,6,DV4
