id,loc,opp,starter,rs,ra,round
ATL199009170,H,LAN,leibc001,2,5,RS
ATL199009180,H,LAN,marap001,2,6,RS
ATL199009190,H,SFN,glavt001,5,1,RS
ATL199009200,H,SFN,smolj001,3,5,RS
ATL199009210,H,HOU,avers001,3,4,RS
ATL199009220,H,HOU,leibc001,3,1,RS
ATL199009230,H,HOU,marap001,3,0,RS
CIN199009250,A,CIN,glavt001,10,0,RS
CIN199009260,A,CIN,smolj001,2,5,RS
CIN199009270,A,CIN,avers001,2,4,RS
HOU199009280,A,HOU,marap001,1,2,RS
HOU199009290,A,HOU,leibc001,0,9,RS
HOU199009300,A,HOU,glavt001,2,6,RS
SFN199010010,A,SFN,smolj001,5,3,RS
SFN199010020,A,SFN,marap001,16,7,RS
SFN199010030,A,SFN,leibc001,3,6,RS
