id,loc,opp,starter,rs,ra,round
MON200307260,A,MON,reyns001,15,4,RS
MON200307270,A,MON,maddg002,10,13,RS
MON200307280,A,MON,hampm001,10,8,RS
ATL200307290,H,HOU,ortir001,6,3,RS
ATL200307300,H,HOU,ramih002,3,7,RS
ATL200307310,H,HOU,reyns001,7,4,RS
ATL200308010,H,LAN,maddg002,2,0,RS
ATL200308020,H,LAN,hampm001,6,4,RS
ATL200308030,H,LAN,ortir001,4,8,RS
MIL200308050,A,MIL,ramih002,3,4,RS
MIL200308060,A,MIL,maddg002,10,2,RS
MIL200308070,A,MIL,hampm001,7,1,RS
SLN200308080,A,SLN,ortir001,7,2,RS
SLN200308090,A,SLN,reyns001,1,3,RS
SLN200308100,A,SLN,ramih002,2,3,RS
ATL200308120,H,SDN,maddg002,4,14,RS
ATL200308130,H,SDN,hampm001,7,1,RS
ATL200308140,H,SDN,ortir001,7,4,RS
ATL200308150,H,ARI,reyns001,10,4,RS
ATL200308160,H,ARI,ramih002,10,6,RS
ATL200308170,H,ARI,maddg002,0,2,RS
ATL200308180,H,ARI,hampm001,6,1,RS
SFN200308190,A,SFN,ortir001,4,5,RS
SFN200308200,A,SFN,reyns001,1,2,RS
SFN200308210,A,SFN,ramih002,3,4,RS
COL200308220,A,COL,maddg002,9,3,RS
COL200308230,A,COL,hampm001,5,4,RS
COL200308240,A,COL,ortir001,12,6,RS
ATL200308260,H,NYN,reyns001,5,6,RS
ATL200308270,H,NYN,maddg002,4,1,RS
ATL200308280,H,NYN,hampm001,1,3,RS
PIT200308290,A,PIT,ortir001,5,6,RS
PIT200308300,A,PIT,ramih002,13,6,RS
PIT200308310,A,PIT,reyns001,10,4,RS
NYN200309010,A,NYN,maddg002,2,3,RS
NYN200309020,A,NYN,hampm001,1,3,RS
NYN200309030,A,NYN,ortir001,3,9,RS
ATL200309051,H,PIT,ramih002,3,2,RS
ATL200309052,H,PIT,reyns001,3,5,RS
ATL200309060,H,PIT,maddg002,9,2,RS
ATL200309070,H,PIT,hampm001,2,1,RS
ATL200309080,H,PHI,ortir001,6,4,RS
ATL200309090,H,PHI,reyns001,5,18,RS
ATL200309100,H,PHI,ramih002,4,2,RS
ATL200309110,H,PHI,maddg002,3,8,RS
FLO200309120,A,FLO,hampm001,4,5,RS
FLO200309130,A,FLO,ortir001,3,8,RS
FLO200309140,A,FLO,reyns001,8,4,RS
MON200309150,A,MON,ramih002,10,6,RS
MON200309160,A,MON,maddg002,4,5,RS
MON200309170,A,MON,hampm001,14,4,RS
ATL200309190,H,FLO,ortir001,1,0,RS
ATL200309200,H,FLO,ramih002,5,6,RS
ATL200309210,H,FLO,maddg002,8,0,RS
ATL200309220,H,FLO,hampm001,3,6,RS
ATL200309230,H,MON,reyns001,2,0,RS
ATL200309240,H,MON,ortir001,9,1,RS
PHI200309260,A,PHI,ramih002,6,0,RS
PHI200309270,A,PHI,hampm001,6,7,RS
PHI200309280,A,PHI,maddg002,5,2,RS
ATL200309300,H,CHN,ortir001,2,4,DV1
ATL200310010,H,CHN,hampm001,5,3,DV2
CHN200310030,A,CHN,maddg002,1,3,DV3
CHN200310040,A,CHN,ortir001,6,4,DV4
ATL200310050,H,CHN,hampm001,1,5,DV5
