id,loc,opp,starter,rs,ra,round
ATL200906280,H,BOS,hanst001,2,1,RS
ATL200906300,H,PHI,lowed001,5,4,RS
ATL200907010,H,PHI,jurrj001,11,1,RS
ATL200907020,H,PHI,vazqj001,5,2,RS
WAS200907030,A,WAS,kawak001,9,8,RS
WAS200907040,A,WAS,hanst001,3,5,RS
WAS200907050,A,WAS,lowed001,3,5,RS
CHN200907060,A,CHN,jurrj001,2,4,RS
CHN200907070,A,CHN,vazqj001,2,1,RS
CHN200907080,A,CHN,kawak001,4,1,RS
COL200907090,A,COL,hanst001,6,7,RS
COL200907100,A,COL,lowed001,4,1,RS
COL200907110,A,COL,jurrj001,4,3,RS
COL200907120,A,COL,medlk001,7,8,RS
ATL200907160,H,NYN,lowed001,5,3,RS
ATL200907170,H,NYN,jurrj001,11,0,RS
ATL200907180,H,NYN,kawak001,1,5,RS
ATL200907190,H,NYN,vazqj001,7,1,RS
ATL200907200,H,SFN,hanst001,11,3,RS
ATL200907210,H,SFN,lowed001,8,1,RS
ATL200907220,H,SFN,jurrj001,4,2,RS
ATL200907230,H,SFN,kawak001,1,5,RS
MIL200907240,A,MIL,vazqj001,9,4,RS
MIL200907250,A,MIL,hanst001,0,4,RS
MIL200907260,A,MIL,lowed001,10,2,RS
FLO200907280,A,FLO,jurrj001,3,4,RS
FLO200907290,A,FLO,kawak001,3,6,RS
FLO200907300,A,FLO,vazqj001,6,3,RS
ATL200907310,H,LAN,hanst001,0,5,RS
ATL200908010,H,LAN,lowed001,4,3,RS
ATL200908020,H,LAN,jurrj001,1,9,RS
SDN200908030,A,SDN,kawak001,2,4,RS
SDN200908040,A,SDN,vazqj001,9,2,RS
SDN200908050,A,SDN,hanst001,6,2,RS
LAN200908060,A,LAN,lowed001,4,5,RS
LAN200908070,A,LAN,jurrj001,9,5,RS
LAN200908080,A,LAN,kawak001,2,1,RS
LAN200908090,A,LAN,vazqj001,8,2,RS
ATL200908110,H,WAS,hanst001,8,1,RS
ATL200908120,H,WAS,lowed001,6,2,RS
ATL200908140,H,PHI,jurrj001,2,3,RS
ATL200908150,H,PHI,kawak001,4,3,RS
ATL200908160,H,PHI,vazqj001,1,4,RS
ATL200908170,H,ARI,hanst001,9,4,RS
NYN200908180,A,NYN,lowed001,4,9,RS
NYN200908190,A,NYN,jurrj001,15,2,RS
NYN200908200,A,NYN,kawak001,3,2,RS
ATL200908210,H,FLO,vazqj001,3,5,RS
ATL200908220,H,FLO,hanst001,4,3,RS
ATL200908230,H,FLO,lowed001,7,5,RS
ATL200908250,H,SDN,jurrj001,1,2,RS
ATL200908260,H,SDN,kawak001,5,12,RS
ATL200908270,H,SDN,vazqj001,9,1,RS
PHI200908280,A,PHI,hanst001,2,4,RS
PHI200908290,A,PHI,lowed001,9,1,RS
PHI200908300,A,PHI,jurrj001,2,3,RS
FLO200908310,A,FLO,kawak001,5,2,RS
FLO200909010,A,FLO,hudst001,4,3,RS
FLO200909020,A,FLO,vazqj001,7,8,RS
FLO200909030,A,FLO,hanst001,3,8,RS
ATL200909040,H,CIN,lowed001,1,3,RS
ATL200909050,H,CIN,jurrj001,1,3,RS
ATL200909060,H,CIN,hudst001,2,4,RS
HOU200909080,A,HOU,vazqj001,2,1,RS
HOU200909090,A,HOU,hanst001,1,2,RS
HOU200909100,A,HOU,lowed001,9,7,RS
SLN200909110,A,SLN,jurrj001,1,0,RS
SLN200909120,A,SLN,hudst001,7,6,RS
SLN200909130,A,SLN,vazqj001,9,2,RS
ATL200909150,H,NYN,hanst001,6,0,RS
ATL200909160,H,NYN,lowed001,6,5,RS
ATL200909170,H,NYN,jurrj001,7,3,RS
ATL200909180,H,PHI,hudst001,4,9,RS
ATL200909190,H,PHI,vazqj001,6,4,RS
ATL200909200,H,PHI,hanst001,2,4,RS
NYN200909210,A,NYN,lowed001,11,3,RS
NYN200909220,A,NYN,jurrj001,3,1,RS
NYN200909230,A,NYN,hudst001,5,2,RS
WAS200909250,A,WAS,vazqj001,4,1,RS
WAS200909260,A,WAS,hanst001,11,5,RS
WAS200909270,A,WAS,lowed001,6,3,RS
ATL200909280,H,FLO,jurrj001,4,0,RS
ATL200909290,H,FLO,hudst001,4,5,RS
ATL200909300,H,FLO,vazqj001,4,5,RS
ATL200910010,H,WAS,hanst001,1,2,RS
ATL200910020,H,WAS,lowed001,3,6,RS
ATL200910030,H,WAS,jurrj001,4,6,RS
ATL200910040,H,WAS,hudst001,1,2,RS
