id,loc,opp,starter,rs,ra,round
ATL201605270,H,MIA,perew001,4,2,RS
ATL201605280,H,MIA,blaia001,7,2,RS
ATL201605290,H,MIA,tehej001,3,7,RS
ATL201605300,H,SFN,foltm001,5,3,RS
ATL201605310,H,SFN,wislm001,0,4,RS
ATL201606010,H,SFN,perew001,5,4,RS
ATL201606020,H,SFN,blaia001,0,6,RS
LAN201606030,A,LAN,tehej001,2,4,RS
LAN201606040,A,LAN,norrb001,0,4,RS
LAN201606050,A,LAN,wislm001,6,12,RS
SDN201606060,A,SDN,perew001,2,7,RS
SDN201606070,A,SDN,blaia001,3,4,RS
SDN201606080,A,SDN,tehej001,4,2,RS
ATL201606100,H,CHN,norrb001,5,1,RS
ATL201606110,H,CHN,wislm001,2,8,RS
ATL201606120,H,CHN,gantj002,2,13,RS
ATL201606130,H,CIN,blaia001,8,9,RS
ATL201606140,H,CIN,tehej001,1,3,RS
ATL201606150,H,CIN,norrb001,9,8,RS
ATL201606160,H,CIN,wislm001,7,2,RS
NYN201606170,A,NYN,gantj002,5,1,RS
NYN201606180,A,NYN,blaia001,4,3,RS
NYN201606190,A,NYN,tehej001,6,0,RS
MIA201606210,A,MIA,norrb001,3,2,RS
MIA201606220,A,MIA,gantj002,0,3,RS
ATL201606230,H,NYN,wislm001,4,3,RS
ATL201606240,H,NYN,blaia001,6,8,RS
ATL201606250,H,NYN,tehej001,0,1,RS
ATL201606260,H,NYN,norrb001,5,2,RS
ATL201606270,H,CLE,gantj002,3,8,RS
ATL201606280,H,CLE,wislm001,3,5,RS
ATL201606290,H,CLE,delaj003,0,3,RS
ATL201606300,H,MIA,foltm001,8,5,RS
ATL201607010,H,MIA,tehej001,5,7,RS
ATL201607020,H,MIA,harrl002,9,1,RS
ATL201607030,H,MIA,wislm001,2,5,RS
PHI201607040,A,PHI,delaj003,2,8,RS
PHI201607050,A,PHI,foltm001,1,5,RS
PHI201607060,A,PHI,jenkt001,3,4,RS
CHN201607070,A,CHN,harrl002,4,3,RS
CHA201607080,A,CHA,wislm001,11,8,RS
CHA201607090,A,CHA,tehej001,4,5,RS
CHA201607100,A,CHA,foltm001,2,0,RS
ATL201607150,H,COL,harrl002,2,11,RS
ATL201607160,H,COL,foltm001,3,4,RS
ATL201607170,H,COL,tehej001,1,0,RS
CIN201607180,A,CIN,wislm001,2,8,RS
CIN201607190,A,CIN,jenkt001,5,4,RS
CIN201607200,A,CIN,harrl002,3,6,RS
COL201607210,A,COL,foltm001,3,7,RS
COL201607220,A,COL,tehej001,3,4,RS
COL201607230,A,COL,wislm001,4,8,RS
COL201607240,A,COL,jenkt001,2,7,RS
MIN201607260,A,MIN,harrl002,2,0,RS
MIN201607270,A,MIN,foltm001,9,7,RS
ATL201607280,H,PHI,wislm001,5,7,RS
ATL201607290,H,PHI,jenkt001,2,1,RS
ATL201607300,H,PHI,tehej001,5,9,RS
ATL201607310,H,PHI,delaj003,2,1,RS
ATL201608020,H,PIT,foltm001,3,5,RS
ATL201608030,H,PIT,whalr001,8,4,RS
ATL201608040,H,PIT,jenkt001,5,2,RS
SLN201608050,A,SLN,delaj003,0,1,RS
SLN201608060,A,SLN,carmf001,13,5,RS
SLN201608070,A,SLN,foltm001,6,3,RS
MIL201608080,A,MIL,whalr001,4,3,RS
MIL201608090,A,MIL,jenkt001,2,1,RS
MIL201608100,A,MIL,delaj003,3,4,RS
MIL201608110,A,MIL,carmf001,3,11,RS
WAS201608120,A,WAS,foltm001,8,5,RS
WAS201608130,A,WAS,whalr001,6,7,RS
WAS201608140,A,WAS,jenkt001,1,9,RS
ATL201608160,H,MIN,delaj003,2,4,RS
ATL201608170,H,MIN,foltm001,3,10,RS
ATL201608180,H,WAS,whalr001,2,8,RS
ATL201608190,H,WAS,tehej001,6,7,RS
ATL201608200,H,WAS,jenkt001,9,11,RS
ATL201608210,H,WAS,delaj003,7,6,RS
ARI201608220,A,ARI,foltm001,8,9,RS
ARI201608230,A,ARI,whalr001,7,4,RS
ARI201608240,A,ARI,tehej001,9,10,RS
ARI201608250,A,ARI,wislm001,3,1,RS
SFN201608260,A,SFN,delaj003,0,7,RS
SFN201608270,A,SFN,foltm001,3,1,RS
SFN201608280,A,SFN,blaia001,4,13,RS
ATL201608300,H,SDN,tehej001,7,3,RS
ATL201608310,H,SDN,wislm001,8,1,RS
ATL201609010,H,SDN,foltm001,9,6,RS
PHI201609020,A,PHI,delaj003,8,4,RS
PHI201609030,A,PHI,gantj002,6,4,RS
PHI201609040,A,PHI,tehej001,2,0,RS
WAS201609050,A,WAS,weber001,4,6,RS
WAS201609060,A,WAS,perew001,7,9,RS
WAS201609070,A,WAS,foltm001,4,5,RS
ATL201609090,H,NYN,tehej001,4,6,RS
ATL201609100,H,NYN,gantj002,4,3,RS
ATL201609110,H,NYN,perew001,3,10,RS
ATL201609120,H,MIA,foltm001,12,7,RS
ATL201609130,H,MIA,wislm001,5,7,RS
ATL201609140,H,MIA,tehej001,5,7,RS
ATL201609160,H,WAS,gantj002,2,7,RS
ATL201609170,H,WAS,collj001,7,3,RS
ATL201609180,H,WAS,wislm001,6,2,RS
NYN201609190,A,NYN,blaia001,7,3,RS
NYN201609200,A,NYN,tehej001,5,4,RS
NYN201609210,A,NYN,weber001,4,3,RS
MIA201609220,A,MIA,collj001,6,3,RS
MIA201609230,A,MIA,wislm001,3,2,RS
MIA201609240,A,MIA,blaia001,4,6,RS
ATL201609270,H,PHI,tehej001,7,6,RS
ATL201609280,H,PHI,foltm001,12,2,RS
ATL201609290,H,PHI,collj001,5,2,RS
ATL201609300,H,DET,wislm001,2,6,RS
ATL201610010,H,DET,blaia001,5,3,RS
ATL201610020,H,DET,tehej001,1,0,RS
