id,loc,opp,starter,rs,ra,round
PHI197008280,A,PHI,nashj101,2,5,RS
PHI197008290,A,PHI,stong102,9,10,RS
PHI197008300,A,PHI,jarvp101,2,4,RS
ATL197009011,H,LAN,niekp001,3,6,RS
ATL197009012,H,LAN,reedr001,2,3,RS
ATL197009020,H,LAN,nashj101,4,3,RS
ATL197009030,H,LAN,stong102,11,4,RS
ATL197009051,H,SFN,niekp001,5,2,RS
ATL197009052,H,SFN,mcqum103,5,3,RS
ATL197009060,H,SFN,reedr001,0,1,RS
LAN197009071,A,LAN,nashj101,3,4,RS
LAN197009072,A,LAN,jarvp101,1,6,RS
LAN197009080,A,LAN,stong102,3,2,RS
SDN197009091,A,SDN,mcqum103,6,3,RS
SDN197009092,A,SDN,niekp001,4,7,RS
SDN197009100,A,SDN,reedr001,2,3,RS
HOU197009110,A,HOU,nashj101,2,3,RS
HOU197009120,A,HOU,jarvp101,5,3,RS
HOU197009130,A,HOU,stong102,6,10,RS
SFN197009140,A,SFN,mcqum103,5,7,RS
SFN197009150,A,SFN,reedr001,0,8,RS
SFN197009160,A,SFN,nashj101,10,7,RS
ATL197009180,H,CIN,jarvp101,6,11,RS
ATL197009190,H,CIN,barbs102,4,7,RS
ATL197009200,H,CIN,reedr001,11,2,RS
ATL197009220,H,SDN,nashj101,3,2,RS
ATL197009230,H,SDN,jarvp101,0,2,RS
ATL197009240,H,SDN,mcqum103,0,5,RS
ATL197009250,H,HOU,reedr001,4,7,RS
ATL197009260,H,HOU,stong102,2,5,RS
ATL197009270,H,HOU,barbs102,7,10,RS
CIN197009290,A,CIN,mcqum103,2,1,RS
CIN197010010,A,CIN,jarvp101,1,4,RS
