id,loc,opp,starter,rs,ra,round
CIN199206260,A,CIN,avers001,4,7,RS
CIN199206270,A,CIN,leibc001,3,12,RS
CIN199206280,A,CIN,glavt001,5,6,RS
SFN199206300,A,SFN,smolj001,4,3,RS
SFN199207010,A,SFN,avers001,1,2,RS
ATL199207030,H,CHN,glavt001,3,0,RS
ATL199207040,H,CHN,leibc001,4,2,RS
ATL199207050,H,CHN,smolj001,0,8,RS
ATL199207060,H,NYN,avers001,1,3,RS
ATL199207070,H,NYN,bielm001,4,5,RS
ATL199207080,H,NYN,glavt001,2,1,RS
CHN199207090,A,CHN,leibc001,2,0,RS
CHN199207100,A,CHN,smolj001,4,0,RS
CHN199207110,A,CHN,avers001,3,1,RS
CHN199207120,A,CHN,bielm001,7,4,RS
HOU199207160,A,HOU,avers001,4,2,RS
HOU199207170,A,HOU,smolj001,5,0,RS
HOU199207180,A,HOU,glavt001,3,0,RS
HOU199207190,A,HOU,leibc001,3,2,RS
SLN199207210,A,SLN,avers001,9,7,RS
SLN199207220,A,SLN,smolj001,2,0,RS
ATL199207240,H,PIT,glavt001,4,3,RS
ATL199207250,H,PIT,leibc001,1,0,RS
ATL199207260,H,PIT,avers001,4,5,RS
ATL199207270,H,HOU,smolj001,1,5,RS
ATL199207280,H,HOU,bielm001,5,7,RS
ATL199207290,H,HOU,glavt001,5,3,RS
SFN199207300,A,SFN,leibc001,0,5,RS
SFN199207310,A,SFN,avers001,3,4,RS
SFN199208010,A,SFN,smolj001,5,3,RS
SFN199208021,A,SFN,smitp001,3,0,RS
SFN199208022,A,SFN,reyna001,8,5,RS
ATL199208040,H,CIN,glavt001,7,5,RS
ATL199208050,H,CIN,avers001,5,1,RS
ATL199208060,H,CIN,smolj001,5,3,RS
ATL199208070,H,LAN,leibc001,6,2,RS
ATL199208080,H,LAN,smitp001,12,2,RS
ATL199208090,H,LAN,glavt001,10,3,RS
ATL199208100,H,LAN,avers001,3,5,RS
ATL199208110,H,SDN,smolj001,4,8,RS
ATL199208130,H,SDN,leibc001,4,3,RS
PIT199208140,A,PIT,glavt001,15,0,RS
PIT199208150,A,PIT,avers001,7,5,RS
PIT199208160,A,PIT,smolj001,2,4,RS
PIT199208170,A,PIT,smitp001,5,4,RS
MON199208180,A,MON,leibc001,5,1,RS
MON199208190,A,MON,glavt001,4,2,RS
MON199208200,A,MON,avers001,2,3,RS
ATL199208210,H,SLN,smolj001,2,5,RS
ATL199208220,H,SLN,smitp001,3,2,RS
ATL199208230,H,SLN,leibc001,3,8,RS
ATL199208250,H,MON,glavt001,0,6,RS
ATL199208260,H,MON,avers001,4,5,RS
PHI199208280,A,PHI,smolj001,3,7,RS
PHI199208290,A,PHI,leibc001,7,6,RS
PHI199208300,A,PHI,glavt001,2,10,RS
NYN199208311,A,NYN,avers001,8,6,RS
NYN199208312,A,NYN,smitp001,7,5,RS
NYN199209010,A,NYN,niedd001,4,1,RS
NYN199209020,A,NYN,smolj001,5,6,RS
ATL199209030,H,MON,leibc001,2,11,RS
ATL199209040,H,PHI,glavt001,1,2,RS
ATL199209050,H,PHI,avers001,6,5,RS
ATL199209060,H,PHI,smitp001,4,3,RS
ATL199209070,H,LAN,smolj001,7,1,RS
ATL199209080,H,LAN,leibc001,7,5,RS
ATL199209090,H,CIN,glavt001,12,7,RS
ATL199209100,H,CIN,avers001,3,2,RS
HOU199209110,A,HOU,smitp001,7,0,RS
HOU199209120,A,HOU,smolj001,9,3,RS
HOU199209130,A,HOU,leibc001,9,2,RS
CIN199209150,A,CIN,avers001,2,4,RS
CIN199209160,A,CIN,smitp001,3,2,RS
CIN199209170,A,CIN,smolj001,2,3,RS
ATL199209180,H,HOU,leibc001,3,13,RS
ATL199209190,H,HOU,niedd001,2,3,RS
ATL199209200,H,HOU,avers001,16,1,RS
LAN199209210,A,LAN,smitp001,4,2,RS
LAN199209220,A,LAN,smolj001,1,4,RS
SFN199209230,A,SFN,leibc001,7,0,RS
SFN199209240,A,SFN,glavt001,0,4,RS
SDN199209250,A,SDN,avers001,0,1,RS
SDN199209260,A,SDN,smitp001,2,1,RS
SDN199209270,A,SDN,smolj001,2,1,RS
ATL199209290,H,SFN,leibc001,6,0,RS
ATL199209300,H,SFN,glavt001,0,1,RS
ATL199210010,H,SFN,avers001,6,5,RS
ATL199210021,H,SDN,smolj001,4,1,RS
ATL199210022,H,SDN,smitp001,7,2,RS
ATL199210030,H,SDN,leibc001,1,0,RS
ATL199210040,H,SDN,glavt001,3,4,RS
ATL199210060,H,PIT,smolj001,5,1,LC1
ATL199210070,H,PIT,avers001,13,5,LC2
PIT199210090,A,PIT,glavt001,2,3,LC3
PIT199210100,A,PIT,smolj001,6,4,LC4
PIT199210110,A,PIT,avers001,1,7,LC5
ATL199210130,H,PIT,glavt001,4,13,LC6
ATL199210140,H,PIT,smolj001,3,2,LC7
ATL199210170,H,TOR,glavt001,3,1,WS1
ATL199210180,H,TOR,smolj001,4,5,WS2
TOR199210200,A,TOR,avers001,2,3,WS3
TOR199210210,A,TOR,glavt001,1,2,WS4
TOR199210220,A,TOR,smolj001,7,2,WS5
ATL199210240,H,TOR,avers001,3,4,WS6
