id,loc,opp,starter,rs,ra,round
ATL200205240,H,CIN,millk004,11,2,RS
ATL200205250,H,CIN,marqj001,4,6,RS
ATL200205260,H,CIN,maddg002,7,5,RS
ATL200205270,H,MON,glavt001,5,1,RS
ATL200205280,H,MON,mossd001,5,2,RS
ATL200205290,H,MON,millk004,3,4,RS
ATL200205300,H,MON,marqj001,5,2,RS
CIN200205310,A,CIN,maddg002,7,0,RS
CIN200206010,A,CIN,glavt001,7,1,RS
CIN200206020,A,CIN,mossd001,1,5,RS
ATL200206030,H,NYN,millk004,5,4,RS
ATL200206050,H,NYN,maddg002,6,4,RS
ATL200206060,H,NYN,glavt001,3,2,RS
TEX200206070,A,TEX,mossd001,13,7,RS
TEX200206080,A,TEX,millk004,6,3,RS
TEX200206090,A,TEX,marqj001,9,3,RS
MIN200206100,A,MIN,maddg002,5,6,RS
MIN200206110,A,MIN,glavt001,11,0,RS
MIN200206120,A,MIN,mossd001,3,2,RS
ATL200206140,H,BOS,millk004,2,1,RS
ATL200206150,H,BOS,maddg002,4,2,RS
ATL200206160,H,BOS,glavt001,1,6,RS
ATL200206180,H,DET,marqj001,0,6,RS
ATL200206190,H,DET,millk004,4,1,RS
ATL200206200,H,DET,maddg002,3,2,RS
ATL200206210,H,CHA,glavt001,3,2,RS
ATL200206220,H,CHA,mossd001,15,2,RS
ATL200206230,H,CHA,marqj001,9,1,RS
NYN200206240,A,NYN,millk004,3,2,RS
NYN200206250,A,NYN,lopea002,4,7,RS
NYN200206260,A,NYN,glavt001,6,3,RS
BOS200206280,A,BOS,maddg002,4,2,RS
BOS200206290,A,BOS,millk004,2,1,RS
BOS200206300,A,BOS,marqj001,7,3,RS
ATL200207010,H,MON,glavt001,7,5,RS
ATL200207020,H,MON,mossd001,2,5,RS
ATL200207030,H,MON,maddg002,6,5,RS
ATL200207040,H,CHN,marqj001,5,1,RS
ATL200207050,H,CHN,millk004,4,3,RS
ATL200207060,H,CHN,glavt001,3,7,RS
ATL200207070,H,CHN,maddg002,2,0,RS
MON200207110,A,MON,millk004,8,5,RS
MON200207120,A,MON,maddg002,8,3,RS
MON200207130,A,MON,glavt001,3,6,RS
MON200207140,A,MON,mossd001,3,10,RS
CHN200207150,A,CHN,marqj001,2,3,RS
CHN200207160,A,CHN,millk004,2,0,RS
ATL200207170,H,FLO,maddg002,10,0,RS
ATL200207180,H,FLO,glavt001,3,1,RS
PHI200207190,A,PHI,mossd001,4,1,RS
PHI200207200,A,PHI,marqj001,4,3,RS
PHI200207210,A,PHI,millk004,2,1,RS
FLO200207220,A,FLO,maddg002,1,2,RS
FLO200207230,A,FLO,glavt001,5,3,RS
FLO200207240,A,FLO,mossd001,10,0,RS
ATL200207260,H,PHI,millk004,2,3,RS
ATL200207270,H,PHI,maddg002,5,3,RS
ATL200207280,H,PHI,glavt001,1,7,RS
ATL200207300,H,MIL,mossd001,3,2,RS
ATL200207310,H,MIL,millk004,9,1,RS
ATL200208010,H,MIL,maddg002,4,0,RS
ATL200208020,H,SLN,glavt001,11,5,RS
ATL200208030,H,SLN,marqj001,6,1,RS
ATL200208040,H,SLN,mossd001,2,1,RS
ARI200208060,A,ARI,millk004,4,3,RS
ARI200208070,A,ARI,maddg002,3,6,RS
ARI200208080,A,ARI,glavt001,4,1,RS
HOU200208090,A,HOU,mossd001,6,5,RS
HOU200208100,A,HOU,marqj001,5,8,RS
HOU200208110,A,HOU,millk004,13,3,RS
ATL200208130,H,SFN,maddg002,2,7,RS
ATL200208140,H,SFN,glavt001,1,0,RS
ATL200208150,H,SFN,mossd001,3,3,RS
ATL200208160,H,COL,millk004,4,1,RS
ATL200208170,H,COL,marqj001,3,10,RS
ATL200208180,H,COL,maddg002,3,6,RS
ATL200208190,H,COL,glavt001,7,6,RS
SDN200208200,A,SDN,mossd001,2,6,RS
SDN200208210,A,SDN,millk004,6,3,RS
SDN200208220,A,SDN,marqj001,2,9,RS
LAN200208230,A,LAN,maddg002,3,4,RS
LAN200208240,A,LAN,glavt001,3,4,RS
LAN200208250,A,LAN,mossd001,7,5,RS
PIT200208270,A,PIT,millk004,5,4,RS
PIT200208280,A,PIT,maddg002,0,1,RS
PIT200208290,A,PIT,glavt001,1,4,RS
MON200208300,A,MON,mossd001,4,2,RS
MON200208310,A,MON,marqj001,5,3,RS
MON200209010,A,MON,millk004,6,4,RS
ATL200209020,H,PIT,maddg002,5,1,RS
ATL200209030,H,PIT,glavt001,0,3,RS
ATL200209040,H,PIT,mossd001,6,0,RS
ATL200209060,H,MON,millk004,5,0,RS
ATL200209070,H,MON,maddg002,4,0,RS
ATL200209080,H,MON,glavt001,0,7,RS
ATL200209100,H,NYN,mossd001,12,6,RS
ATL200209111,H,NYN,millk004,8,5,RS
ATL200209112,H,NYN,marqj001,0,5,RS
FLO200209130,A,FLO,maddg002,3,13,RS
FLO200209140,A,FLO,glavt001,10,5,RS
FLO200209150,A,FLO,mossd001,6,4,RS
FLO200209160,A,FLO,millk004,1,5,RS
ATL200209170,H,PHI,maddg002,2,1,RS
ATL200209180,H,PHI,marqj001,5,6,RS
ATL200209190,H,PHI,glavt001,6,0,RS
ATL200209200,H,FLO,mossd001,2,6,RS
ATL200209210,H,FLO,millk004,4,6,RS
ATL200209220,H,FLO,maddg002,4,1,RS
PHI200209240,A,PHI,glavt001,3,5,RS
PHI200209250,A,PHI,mossd001,7,1,RS
NYN200209271,A,NYN,maddg002,3,1,RS
NYN200209272,A,NYN,millk004,7,4,RS
NYN200209280,A,NYN,glavt001,5,2,RS
NYN200209290,A,NYN,marqj001,1,6,RS
ATL200210020,H,SFN,glavt001,5,8,DV1
ATL200210030,H,SFN,millk004,7,3,DV2
SFN200210050,A,SFN,maddg002,10,2,DV3
SFN200210060,A,SFN,glavt001,3,8,DV4
ATL200210070,H,SFN,millk004,1,3,DV5
