id,loc,opp,starter,rs,ra,round
CIN198906290,A,CIN,clarm001,2,1,RS
PHI198906301,A,PHI,smitz001,2,4,RS
PHI198906302,A,PHI,lilld001,3,1,RS
PHI198907010,A,PHI,smitp001,2,4,RS
PHI198907020,A,PHI,smolj001,3,1,RS
ATL198907030,H,MON,glavt001,0,3,RS
ATL198907040,H,MON,clarm001,9,3,RS
ATL198907050,H,MON,lilld001,5,7,RS
ATL198907060,H,PHI,smitp001,0,4,RS
ATL198907070,H,PHI,smolj001,5,3,RS
ATL198907080,H,PHI,glavt001,4,3,RS
ATL198907090,H,PHI,clarm001,3,4,RS
ATL198907130,H,NYN,smitp001,1,5,RS
ATL198907140,H,NYN,smolj001,3,2,RS
ATL198907150,H,NYN,lilld001,4,6,RS
ATL198907160,H,NYN,clarm001,6,2,RS
MON198907170,A,MON,glavt001,2,5,RS
MON198907180,A,MON,smitp001,7,6,RS
MON198907190,A,MON,smolj001,3,2,RS
NYN198907200,A,NYN,lilld001,1,4,RS
NYN198907210,A,NYN,clarm001,4,6,RS
NYN198907220,A,NYN,glavt001,5,7,RS
NYN198907230,A,NYN,valds001,2,7,RS
ATL198907240,H,SFN,smolj001,0,2,RS
ATL198907250,H,SFN,lilld001,4,5,RS
ATL198907260,H,SFN,clarm001,5,4,RS
ATL198907270,H,SFN,glavt001,10,1,RS
ATL198907280,H,CIN,smitp001,2,4,RS
ATL198907290,H,CIN,smolj001,1,4,RS
ATL198907300,H,CIN,lilld001,5,2,RS
ATL198908010,H,SDN,clarm001,2,5,RS
ATL198908020,H,SDN,glavt001,7,9,RS
ATL198908030,H,SDN,smolj001,5,6,RS
CIN198908040,A,CIN,smitp001,4,5,RS
CIN198908050,A,CIN,lilld001,7,1,RS
CIN198908060,A,CIN,clarm001,2,3,RS
LAN198908070,A,LAN,glavt001,1,0,RS
LAN198908080,A,LAN,smolj001,2,10,RS
LAN198908090,A,LAN,smitp001,6,3,RS
SDN198908111,A,SDN,lilld001,6,5,RS
SDN198908112,A,SDN,clarm001,0,2,RS
SDN198908120,A,SDN,glavt001,5,4,RS
SLN198908141,A,SLN,smolj001,4,7,RS
SLN198908142,A,SLN,smitp001,2,5,RS
SLN198908150,A,SLN,lilld001,1,9,RS
SLN198908160,A,SLN,clarm001,2,3,RS
ATL198908180,H,PIT,glavt001,13,6,RS
ATL198908190,H,PIT,smolj001,4,3,RS
ATL198908200,H,PIT,smitp001,6,7,RS
ATL198908220,H,SLN,lilld001,5,10,RS
ATL198908230,H,SLN,clarm001,3,0,RS
ATL198908240,H,SLN,glavt001,1,4,RS
CHN198908250,A,CHN,smolj001,3,4,RS
CHN198908260,A,CHN,lilld001,5,3,RS
CHN198908270,A,CHN,clarm001,2,3,RS
PIT198908280,A,PIT,smitp001,5,2,RS
PIT198908290,A,PIT,glavt001,4,5,RS
PIT198908300,A,PIT,smolj001,5,7,RS
ATL198909010,H,CHN,lilld001,5,1,RS
ATL198909020,H,CHN,clarm001,3,10,RS
ATL198909030,H,CHN,smitp001,8,5,RS
ATL198909040,H,SDN,glavt001,9,10,RS
ATL198909050,H,SDN,smolj001,5,7,RS
ATL198909060,H,SFN,lilld001,2,7,RS
ATL198909070,H,SFN,clarm001,5,7,RS
CIN198909080,A,CIN,smitp001,1,5,RS
CIN198909090,A,CIN,glavt001,2,1,RS
CIN198909100,A,CIN,greet001,4,5,RS
SFN198909110,A,SFN,lilld001,2,3,RS
SFN198909120,A,SFN,clarm001,6,5,RS
SDN198909130,A,SDN,smitp001,2,3,RS
SDN198909140,A,SDN,glavt001,13,4,RS
LAN198909150,A,LAN,greet001,0,5,RS
LAN198909160,A,LAN,lilld001,0,1,RS
LAN198909170,A,LAN,clarm001,3,4,RS
ATL198909190,H,HOU,eaveg001,3,0,RS
ATL198909200,H,HOU,richr002,6,7,RS
ATL198909210,H,HOU,greet001,3,0,RS
ATL198909220,H,CIN,lilld001,3,8,RS
ATL198909230,H,CIN,clarm001,5,11,RS
ATL198909240,H,CIN,eaveg001,6,2,RS
HOU198909250,A,HOU,richr002,5,3,RS
HOU198909260,A,HOU,greet001,2,3,RS
HOU198909270,A,HOU,merck001,5,4,RS
ATL198910010,H,LAN,eaveg001,1,3,RS
