id,loc,opp,starter,rs,ra,round
CHN198805250,A,CHN,glavt001,2,1,RS
ATL198805270,H,SLN,smitz001,2,5,RS
ATL198805280,H,SLN,mahlr001,2,1,RS
ATL198805290,H,SLN,coffk001,1,3,RS
ATL198805300,H,PIT,smitp001,2,14,RS
ATL198805310,H,PIT,glavt001,11,1,RS
ATL198806010,H,PIT,mahlr001,14,2,RS
SDN198806030,A,SDN,coffk001,5,7,RS
SDN198806040,A,SDN,smitp001,5,6,RS
SDN198806050,A,SDN,glavt001,3,1,RS
SFN198806070,A,SFN,mahlr001,0,5,RS
SFN198806080,A,SFN,coffk001,5,4,RS
SFN198806090,A,SFN,smitp001,4,6,RS
HOU198806100,A,HOU,glavt001,10,3,RS
HOU198806110,A,HOU,smitz001,4,5,RS
HOU198806120,A,HOU,mahlr001,0,5,RS
HOU198806130,A,HOU,coffk001,5,6,RS
ATL198806140,H,LAN,smitp001,4,5,RS
ATL198806150,H,LAN,glavt001,5,7,RS
ATL198806160,H,LAN,smitz001,9,2,RS
ATL198806171,H,HOU,mahlr001,4,3,RS
ATL198806172,H,HOU,pulec001,6,5,RS
ATL198806180,H,HOU,coffk001,7,14,RS
ATL198806190,H,HOU,smitp001,4,6,RS
LAN198806200,A,LAN,glavt001,3,7,RS
LAN198806210,A,LAN,smitz001,1,2,RS
LAN198806220,A,LAN,mahlr001,4,1,RS
ATL198806240,H,SDN,smitp001,4,3,RS
ATL198806250,H,SDN,glavt001,8,4,RS
ATL198806260,H,SDN,smitz001,1,2,RS
ATL198806270,H,SFN,mahlr001,9,10,RS
ATL198806280,H,SFN,jimeg001,7,13,RS
ATL198806290,H,SFN,smitp001,2,7,RS
MON198806300,A,MON,glavt001,0,6,RS
MON198807010,A,MON,smitz001,3,9,RS
MON198807020,A,MON,mahlr001,5,4,RS
MON198807030,A,MON,jimeg001,2,9,RS
ATL198807040,H,PHI,smitp001,7,0,RS
ATL198807050,H,PHI,glavt001,10,5,RS
ATL198807060,H,PHI,smitz001,3,2,RS
ATL198807080,H,MON,mahlr001,1,7,RS
ATL198807090,H,MON,smitp001,4,9,RS
ATL198807100,H,MON,glavt001,2,4,RS
ATL198807140,H,NYN,mahlr001,8,9,RS
ATL198807150,H,NYN,smitz001,4,3,RS
ATL198807160,H,NYN,smitp001,2,3,RS
ATL198807170,H,NYN,glavt001,2,4,RS
PHI198807181,A,PHI,mahlr001,9,8,RS
PHI198807182,A,PHI,jimeg001,1,4,RS
PHI198807190,A,PHI,smitz001,4,6,RS
PHI198807200,A,PHI,smitp001,3,4,RS
NYN198807221,A,NYN,glavt001,1,6,RS
NYN198807222,A,NYN,mahlr001,1,5,RS
NYN198807230,A,NYN,smolj001,6,1,RS
NYN198807240,A,NYN,jimeg001,4,2,RS
ATL198807261,H,CIN,smitp001,2,3,RS
ATL198807262,H,CIN,mahlr001,2,1,RS
ATL198807270,H,CIN,glavt001,2,3,RS
ATL198807280,H,CIN,smolj001,2,5,RS
SFN198807290,A,SFN,smitz001,3,5,RS
SFN198807300,A,SFN,mahlr001,1,2,RS
SFN198807311,A,SFN,smitp001,2,4,RS
SFN198807312,A,SFN,jimeg001,2,3,RS
SDN198808010,A,SDN,glavt001,3,6,RS
SDN198808020,A,SDN,smolj001,1,4,RS
SDN198808030,A,SDN,smitz001,4,2,RS
ATL198808050,H,SFN,mahlr001,8,5,RS
ATL198808060,H,SFN,smitp001,7,2,RS
ATL198808070,H,SFN,glavt001,4,14,RS
ATL198808080,H,SFN,smolj001,2,5,RS
ATL198808090,H,SDN,smitz001,1,5,RS
ATL198808100,H,SDN,mahlr001,4,5,RS
ATL198808110,H,SDN,smitp001,2,1,RS
CIN198808120,A,CIN,glavt001,9,4,RS
CIN198808130,A,CIN,mahlr001,1,3,RS
CIN198808140,A,CIN,smitz001,0,2,RS
PIT198808150,A,PIT,smolj001,4,3,RS
PIT198808160,A,PIT,smitp001,2,4,RS
PIT198808170,A,PIT,glavt001,1,2,RS
CHN198808190,A,CHN,mahlr001,7,8,RS
CHN198808200,A,CHN,smitz001,4,5,RS
CHN198808210,A,CHN,smitp001,1,0,RS
SLN198808220,A,SLN,glavt001,5,3,RS
SLN198808230,A,SLN,smolj001,0,7,RS
SLN198808240,A,SLN,mahlr001,3,5,RS
ATL198808250,H,CHN,jimeg001,1,6,RS
ATL198808260,H,CHN,smitp001,4,0,RS
ATL198808270,H,CHN,glavt001,0,5,RS
ATL198808280,H,CHN,smolj001,4,2,RS
ATL198808290,H,SLN,mahlr001,2,3,RS
ATL198808300,H,SLN,jimeg001,1,9,RS
ATL198808310,H,SLN,smitp001,4,6,RS
ATL198809020,H,PIT,glavt001,2,1,RS
ATL198809050,H,LAN,mahlr001,0,3,RS
ATL198809060,H,LAN,smitp001,2,1,RS
SFN198809070,A,SFN,glavt001,4,1,RS
SFN198809080,A,SFN,smolj001,2,3,RS
SDN198809090,A,SDN,jimeg001,5,4,RS
SDN198809100,A,SDN,mahlr001,2,6,RS
SDN198809110,A,SDN,pulec001,2,8,RS
LAN198809120,A,LAN,glavt001,4,5,RS
LAN198809130,A,LAN,smolj001,0,2,RS
LAN198809140,A,LAN,mahlr001,0,1,RS
ATL198809171,H,SDN,smitp001,4,9,RS
ATL198809172,H,SDN,glavt001,6,3,RS
ATL198809180,H,SDN,smolj001,6,5,RS
ATL198809190,H,SFN,mahlr001,4,3,RS
ATL198809200,H,SFN,blank001,4,7,RS
HOU198809210,A,HOU,smitp001,0,1,RS
HOU198809220,A,HOU,glavt001,2,3,RS
ATL198809230,H,CIN,smolj001,4,5,RS
ATL198809240,H,CIN,mahlr001,1,2,RS
ATL198809250,H,CIN,blank001,1,2,RS
ATL198809270,H,HOU,smitp001,2,3,RS
ATL198809280,H,HOU,glavt001,4,3,RS
ATL198809290,H,HOU,smolj001,4,5,RS
CIN198809300,A,CIN,mahlr001,7,8,RS
CIN198810010,A,CIN,jimeg001,4,2,RS
CIN198810020,A,CIN,ackej001,0,1,RS
