id,loc,opp,starter,rs,ra,round
ATL198506080,H,LAN,mahlr001,7,3,RS
ATL198506090,H,LAN,shies001,10,3,RS
ATL198506100,H,SFN,smitz001,7,0,RS
ATL198506110,H,SFN,bedrs001,4,5,RS
ATL198506120,H,SFN,mahlr001,5,2,RS
ATL198506130,H,CIN,shies001,2,9,RS
ATL198506140,H,CIN,smitz001,6,4,RS
ATL198506150,H,CIN,bedrs001,7,0,RS
ATL198506160,H,CIN,mahlr001,5,6,RS
ATL198506170,H,HOU,shies001,3,4,RS
ATL198506180,H,HOU,smitz001,3,2,RS
ATL198506190,H,HOU,bedrs001,3,7,RS
ATL198506200,H,HOU,mahlr001,0,2,RS
CIN198506211,A,CIN,shies001,2,4,RS
CIN198506212,A,CIN,campr001,5,4,RS
CIN198506220,A,CIN,smitz001,3,4,RS
CIN198506230,A,CIN,bedrs001,2,1,RS
HOU198506250,A,HOU,mahlr001,6,4,RS
HOU198506260,A,HOU,perep001,3,1,RS
HOU198506270,A,HOU,smitz001,4,1,RS
LAN198506280,A,LAN,bedrs001,11,2,RS
LAN198506290,A,LAN,mahlr001,2,3,RS
LAN198506300,A,LAN,perep001,3,4,RS
SFN198507010,A,SFN,smitz001,4,1,RS
SFN198507020,A,SFN,bedrs001,3,8,RS
ATL198507040,H,NYN,mahlr001,13,16,RS
ATL198507050,H,NYN,perep001,1,6,RS
ATL198507071,H,NYN,smitz001,0,4,RS
ATL198507072,H,NYN,bedrs001,5,8,RS
ATL198507080,H,MON,mahlr001,7,1,RS
ATL198507090,H,MON,perep001,1,5,RS
ATL198507100,H,MON,barkl001,5,6,RS
ATL198507110,H,PHI,smitz001,3,2,RS
ATL198507120,H,PHI,bedrs001,7,4,RS
ATL198507130,H,PHI,mahlr001,13,5,RS
ATL198507140,H,PHI,perep001,12,3,RS
NYN198507180,A,NYN,mahlr001,6,7,RS
NYN198507190,A,NYN,smitz001,1,0,RS
NYN198507200,A,NYN,bedrs001,4,16,RS
NYN198507210,A,NYN,perep001,10,15,RS
MON198507220,A,MON,mahlr001,7,1,RS
MON198507230,A,MON,smitz001,2,4,RS
MON198507240,A,MON,bedrs001,1,3,RS
PHI198507250,A,PHI,johnj003,3,2,RS
PHI198507260,A,PHI,mahlr001,6,4,RS
PHI198507270,A,PHI,smitz001,4,5,RS
PHI198507280,A,PHI,bedrs001,3,7,RS
ATL198507300,H,SDN,mahlr001,4,5,RS
ATL198507310,H,SDN,johnj003,5,4,RS
ATL198508010,H,SDN,smitz001,0,6,RS
ATL198508020,H,SFN,bedrs001,12,7,RS
ATL198508030,H,SFN,mahlr001,5,7,RS
ATL198508040,H,SFN,perep001,5,4,RS
ATL198508050,H,LAN,barkl001,1,6,RS
SFN198508080,A,SFN,mahlr001,2,0,RS
SFN198508090,A,SFN,bedrs001,6,5,RS
SFN198508100,A,SFN,barkl001,5,6,RS
SFN198508110,A,SFN,johnj003,7,4,RS
LAN198508120,A,LAN,mahlr001,0,3,RS
LAN198508130,A,LAN,bedrs001,1,2,RS
LAN198508140,A,LAN,mcmuc001,0,5,RS
LAN198508150,A,LAN,johnj003,4,5,RS
SDN198508160,A,SDN,mahlr001,3,6,RS
SDN198508181,A,SDN,bedrs001,1,2,RS
SDN198508182,A,SDN,mcmuc001,6,3,RS
ATL198508200,H,CHN,mahlr001,2,5,RS
ATL198508210,H,CHN,johnj003,5,9,RS
ATL198508220,H,CHN,bedrs001,2,3,RS
ATL198508230,H,SLN,mcmuc001,2,6,RS
ATL198508240,H,SLN,barkl001,0,7,RS
ATL198508250,H,SLN,mahlr001,2,5,RS
ATL198508260,H,PIT,johnj003,2,1,RS
ATL198508270,H,PIT,bedrs001,7,6,RS
ATL198508280,H,PIT,barkl001,6,1,RS
CHN198508290,A,CHN,mahlr001,9,6,RS
CHN198508300,A,CHN,johnj003,8,1,RS
CHN198508310,A,CHN,mcmuc001,4,5,RS
CHN198509010,A,CHN,barkl001,2,15,RS
PIT198509020,A,PIT,mahlr001,4,5,RS
PIT198509030,A,PIT,johnj003,2,0,RS
PIT198509040,A,PIT,perep001,0,2,RS
SLN198509060,A,SLN,mahlr001,0,8,RS
SLN198509070,A,SLN,bedrs001,3,1,RS
SLN198509080,A,SLN,johnj003,7,3,RS
ATL198509090,H,LAN,barkl001,7,9,RS
ATL198509101,H,LAN,perep001,1,10,RS
ATL198509102,H,LAN,mcmuc001,4,10,RS
ATL198509110,H,LAN,bedrs001,3,12,RS
ATL198509120,H,LAN,johnj003,11,6,RS
ATL198509130,H,SFN,barkl001,3,9,RS
ATL198509140,H,SFN,perep001,1,3,RS
ATL198509150,H,SFN,bedrs001,4,1,RS
ATL198509160,H,HOU,johnj003,2,7,RS
ATL198509170,H,HOU,smitz001,6,10,RS
ATL198509180,H,CIN,barkl001,3,7,RS
ATL198509190,H,CIN,perep001,5,15,RS
SDN198509200,A,SDN,bedrs001,1,11,RS
SDN198509210,A,SDN,johnj003,0,1,RS
SDN198509220,A,SDN,smitz001,7,5,RS
CIN198509240,A,CIN,perep001,5,7,RS
CIN198509250,A,CIN,mahlr001,4,2,RS
CIN198509260,A,CIN,bedrs001,1,6,RS
ATL198509270,H,SDN,johnj003,1,10,RS
ATL198509280,H,SDN,smitz001,5,6,RS
ATL198509290,H,SDN,mahlr001,3,2,RS
HOU198509300,A,HOU,perep001,6,3,RS
HOU198510010,A,HOU,bedrs001,0,2,RS
LAN198510020,A,LAN,johnj003,3,9,RS
LAN198510030,A,LAN,smitz001,5,0,RS
SFN198510040,A,SFN,mahlr001,0,1,RS
SFN198510050,A,SFN,perep001,1,7,RS
SFN198510060,A,SFN,bedrs001,8,7,RS
