id,loc,opp,starter,rs,ra,round
CIN198306260,A,CIN,niekp001,5,1,RS
CIN198306270,A,CIN,perep001,2,1,RS
ATL198306280,H,HOU,mcmuc001,3,4,RS
ATL198306290,H,HOU,daylk001,11,1,RS
ATL198306300,H,HOU,falcp001,6,4,RS
ATL198307010,H,CIN,niekp001,5,2,RS
ATL198307020,H,CIN,perep001,4,2,RS
ATL198307030,H,CIN,mcmuc001,1,2,RS
ATL198307040,H,CIN,daylk001,9,5,RS
MON198307080,A,MON,mcmuc001,6,5,RS
MON198307090,A,MON,perep001,8,5,RS
MON198307100,A,MON,niekp001,6,7,RS
MON198307110,A,MON,falcp001,6,4,RS
PHI198307121,A,PHI,daylk001,1,4,RS
PHI198307122,A,PHI,walkb001,6,7,RS
PHI198307130,A,PHI,mcmuc001,5,2,RS
PHI198307140,A,PHI,perep001,5,2,RS
ATL198307150,H,MON,niekp001,9,3,RS
ATL198307160,H,MON,falcp001,6,3,RS
ATL198307170,H,MON,daylk001,1,3,RS
ATL198307180,H,NYN,mcmuc001,7,4,RS
ATL198307190,H,NYN,perep001,11,7,RS
ATL198307200,H,NYN,niekp001,2,3,RS
ATL198307210,H,PHI,falcp001,6,10,RS
ATL198307220,H,PHI,mcmuc001,6,1,RS
ATL198307230,H,PHI,daylk001,6,5,RS
ATL198307240,H,PHI,perep001,12,4,RS
NYN198307250,A,NYN,niekp001,4,5,RS
NYN198307260,A,NYN,campr001,1,2,RS
NYN198307270,A,NYN,mcmuc001,6,3,RS
SDN198307291,A,SDN,perep001,2,1,RS
SDN198307292,A,SDN,daylk001,5,6,RS
SDN198307300,A,SDN,niekp001,5,2,RS
SDN198307310,A,SDN,mcmuc001,2,5,RS
SFN198308010,A,SFN,campr001,8,3,RS
SFN198308020,A,SFN,perep001,3,7,RS
SFN198308030,A,SFN,daylk001,6,4,RS
SFN198308040,A,SFN,niekp001,8,1,RS
LAN198308050,A,LAN,mcmuc001,1,2,RS
LAN198308060,A,LAN,campr001,2,4,RS
LAN198308070,A,LAN,perep001,5,2,RS
ATL198308090,H,SFN,niekp001,7,2,RS
ATL198308100,H,SFN,mcmuc001,4,7,RS
ATL198308110,H,SFN,daylk001,6,4,RS
ATL198308120,H,LAN,perep001,3,5,RS
ATL198308130,H,LAN,falcp001,8,7,RS
ATL198308140,H,LAN,niekp001,4,5,RS
ATL198308150,H,SDN,mcmuc001,0,4,RS
ATL198308160,H,SDN,perep001,2,3,RS
CHN198308180,A,CHN,falcp001,0,3,RS
CHN198308190,A,CHN,niekp001,5,3,RS
CHN198308200,A,CHN,mcmuc001,9,2,RS
CHN198308210,A,CHN,perep001,11,9,RS
SLN198308230,A,SLN,falcp001,0,7,RS
SLN198308240,A,SLN,niekp001,11,3,RS
SLN198308250,A,SLN,mcmuc001,1,2,RS
PIT198308260,A,PIT,perep001,1,9,RS
PIT198308270,A,PIT,daylk001,0,2,RS
PIT198308280,A,PIT,falcp001,2,1,RS
ATL198308290,H,CHN,niekp001,5,7,RS
ATL198308300,H,CHN,mcmuc001,6,9,RS
ATL198308310,H,SLN,barkl001,3,6,RS
ATL198309010,H,SLN,perep001,3,8,RS
ATL198309020,H,PIT,daylk001,1,4,RS
ATL198309030,H,PIT,niekp001,2,6,RS
ATL198309040,H,PIT,mcmuc001,6,5,RS
ATL198309050,H,HOU,barkl001,7,5,RS
SFN198309070,A,SFN,perep001,1,2,RS
SFN198309080,A,SFN,daylk001,12,9,RS
LAN198309090,A,LAN,niekp001,2,3,RS
LAN198309100,A,LAN,mcmuc001,6,3,RS
LAN198309110,A,LAN,barkl001,6,7,RS
CIN198309130,A,CIN,perep001,0,6,RS
CIN198309140,A,CIN,niekp001,4,6,RS
ATL198309160,H,SDN,mcmuc001,6,0,RS
ATL198309170,H,SDN,barkl001,1,2,RS
ATL198309180,H,SDN,perep001,2,4,RS
ATL198309211,H,CIN,mcmuc001,9,1,RS
ATL198309212,H,CIN,niekp001,3,4,RS
ATL198309220,H,CIN,daylk001,4,6,RS
ATL198309230,H,LAN,barkl001,2,11,RS
ATL198309240,H,LAN,perep001,3,2,RS
ATL198309250,H,LAN,mcmuc001,7,1,RS
ATL198309260,H,SFN,niekp001,6,2,RS
ATL198309270,H,SFN,barkl001,2,6,RS
HOU198309281,A,HOU,perep001,3,1,RS
HOU198309282,A,HOU,daylk001,1,5,RS
HOU198309290,A,HOU,mcmuc001,5,4,RS
SDN198309300,A,SDN,niekp001,2,3,RS
SDN198310010,A,SDN,bedrs001,3,4,RS
SDN198310020,A,SDN,daylk001,4,3,RS
