id,loc,opp,starter,rs,ra,round
ATL197208080,H,HOU,mclad101,8,4,RS
ATL197208090,H,HOU,stong102,6,0,RS
ATL197208100,H,HOU,schur101,6,9,RS
ATL197208110,H,CIN,niekp001,7,5,RS
ATL197208120,H,CIN,reedr001,7,2,RS
ATL197208130,H,CIN,mclad101,4,9,RS
ATL197208140,H,CIN,stong102,2,12,RS
NYN197208150,A,NYN,schur101,0,5,RS
NYN197208160,A,NYN,niekp001,3,1,RS
NYN197208170,A,NYN,reedr001,1,2,RS
MON197208180,A,MON,mclad101,3,4,RS
MON197208190,A,MON,stong102,0,6,RS
MON197208200,A,MON,schur101,0,1,RS
PHI197208210,A,PHI,niekp001,2,1,RS
PHI197208220,A,PHI,reedr001,11,7,RS
PHI197208230,A,PHI,hardj101,9,6,RS
ATL197208250,H,NYN,stong102,2,1,RS
ATL197208260,H,NYN,niekp001,7,6,RS
ATL197208270,H,NYN,mclad101,6,13,RS
ATL197208290,H,MON,hardj101,3,4,RS
ATL197208300,H,MON,niekp001,2,3,RS
ATL197209011,H,PHI,reedr001,1,11,RS
ATL197209012,H,PHI,freej104,11,5,RS
ATL197209021,H,PHI,stong102,10,7,RS
ATL197209022,H,PHI,mcqum103,0,3,RS
ATL197209030,H,PHI,hardj101,0,8,RS
HOU197209040,A,HOU,niekp001,6,5,RS
HOU197209050,A,HOU,jarvp101,5,3,RS
LAN197209070,A,LAN,freej104,4,2,RS
LAN197209080,A,LAN,mcqum103,4,3,RS
SDN197209101,A,SDN,reedr001,0,1,RS
SDN197209102,A,SDN,niekp001,4,1,RS
ATL197209120,H,CIN,freej104,5,7,RS
ATL197209130,H,CIN,mcqum103,6,8,RS
ATL197209161,H,SFN,reedr001,5,8,RS
ATL197209162,H,SFN,niekp001,5,2,RS
ATL197209170,H,SFN,freej104,7,4,RS
ATL197209190,H,HOU,mcqum103,3,5,RS
ATL197209200,H,HOU,stong102,13,6,RS
ATL197209220,H,SDN,niekp001,2,0,RS
ATL197209230,H,SDN,freej104,1,4,RS
ATL197209240,H,SDN,mcqum103,1,2,RS
CIN197209260,A,CIN,hardj101,10,9,RS
CIN197209270,A,CIN,niekp001,8,5,RS
SFN197209290,A,SFN,freej104,3,14,RS
SFN197209300,A,SFN,mcqum103,1,3,RS
SFN197210010,A,SFN,stong102,2,6,RS
ATL197210030,H,LAN,niekp001,5,6,RS
ATL197210040,H,LAN,jastl101,1,4,RS
