id,loc,opp,starter,rs,ra,round
CIN201205220,A,CIN,beacb001,3,4,RS
CIN201205230,A,CIN,hanst001,1,2,RS
CIN201205240,A,CIN,delgr001,3,6,RS
ATL201205250,H,WAS,hudst001,4,7,RS
ATL201205260,H,WAS,minom001,4,8,RS
ATL201205270,H,WAS,beacb001,2,7,RS
ATL201205280,H,SLN,hanst001,2,8,RS
ATL201205290,H,SLN,delgr001,5,4,RS
ATL201205300,H,SLN,hudst001,10,7,RS
WAS201206020,A,WAS,beacb001,0,2,RS
WAS201206030,A,WAS,hanst001,3,2,RS
MIA201206050,A,MIA,hudst001,11,0,RS
MIA201206060,A,MIA,delgr001,2,1,RS
MIA201206070,A,MIA,minom001,8,2,RS
ATL201206080,H,TOR,beacb001,4,3,RS
ATL201206090,H,TOR,hanst001,5,2,RS
ATL201206100,H,TOR,tehej001,4,12,RS
ATL201206110,H,NYA,delgr001,0,3,RS
ATL201206120,H,NYA,minom001,4,6,RS
ATL201206130,H,NYA,hudst001,2,3,RS
ATL201206150,H,BAL,hanst001,4,2,RS
ATL201206160,H,BAL,beacb001,0,5,RS
ATL201206170,H,BAL,delgr001,0,2,RS
NYA201206180,A,NYA,minom001,2,6,RS
NYA201206190,A,NYA,hudst001,4,3,RS
NYA201206200,A,NYA,hanst001,10,5,RS
BOS201206220,A,BOS,jurrj001,4,1,RS
BOS201206230,A,BOS,delgr001,4,8,RS
BOS201206240,A,BOS,minom001,4,9,RS
ATL201206260,H,ARI,hudst001,8,1,RS
ATL201206270,H,ARI,hanst001,6,4,RS
ATL201206280,H,ARI,jurrj001,2,3,RS
ATL201206290,H,WAS,delgr001,4,5,RS
ATL201206300,H,WAS,minom001,7,5,RS
ATL201207010,H,WAS,hudst001,4,8,RS
ATL201207020,H,CHN,hanst001,1,4,RS
ATL201207030,H,CHN,jurrj001,10,3,RS
ATL201207040,H,CHN,delgr001,1,5,RS
ATL201207050,H,CHN,minom001,7,3,RS
PHI201207060,A,PHI,hudst001,5,0,RS
PHI201207070,A,PHI,hanst001,6,3,RS
PHI201207080,A,PHI,jurrj001,4,3,RS
ATL201207130,H,NYN,hudst001,7,5,RS
ATL201207140,H,NYN,hanst001,8,7,RS
ATL201207150,H,NYN,sheeb001,6,1,RS
ATL201207170,H,SFN,jurrj001,0,9,RS
ATL201207180,H,SFN,minom001,4,9,RS
ATL201207190,H,SFN,hudst001,3,2,RS
WAS201207200,A,WAS,hanst001,11,10,RS
WAS201207211,A,WAS,sheeb001,4,0,RS
WAS201207212,A,WAS,delgr001,2,5,RS
WAS201207220,A,WAS,jurrj001,2,9,RS
MIA201207230,A,MIA,minom001,1,2,RS
MIA201207240,A,MIA,hudst001,4,3,RS
MIA201207250,A,MIA,hanst001,7,1,RS
ATL201207270,H,PHI,sheeb001,6,1,RS
ATL201207280,H,PHI,minom001,2,1,RS
ATL201207290,H,PHI,hudst001,6,2,RS
ATL201207300,H,MIA,hanst001,8,2,RS
ATL201207310,H,MIA,medlk001,7,1,RS
ATL201208010,H,MIA,sheeb001,2,4,RS
ATL201208020,H,MIA,minom001,6,1,RS
ATL201208030,H,HOU,hudst001,4,1,RS
ATL201208040,H,HOU,mahop002,2,3,RS
ATL201208050,H,HOU,medlk001,6,1,RS
PHI201208060,A,PHI,sheeb001,6,1,RS
PHI201208070,A,PHI,minom001,0,3,RS
PHI201208080,A,PHI,hudst001,12,6,RS
NYN201208100,A,NYN,mahop002,4,0,RS
NYN201208110,A,NYN,medlk001,9,3,RS
NYN201208120,A,NYN,sheeb001,5,6,RS
ATL201208130,H,SDN,minom001,1,4,RS
ATL201208140,H,SDN,hudst001,6,0,RS
ATL201208150,H,SDN,mahop002,6,1,RS
ATL201208160,H,SDN,medlk001,6,0,RS
ATL201208170,H,LAN,hanst001,4,3,RS
ATL201208180,H,LAN,sheeb001,2,6,RS
ATL201208190,H,LAN,minom001,0,5,RS
WAS201208200,A,WAS,hudst001,4,5,RS
WAS201208210,A,WAS,mahop002,1,4,RS
WAS201208220,A,WAS,medlk001,5,1,RS
SFN201208230,A,SFN,hanst001,2,5,RS
SFN201208240,A,SFN,sheeb001,3,5,RS
SFN201208250,A,SFN,minom001,7,3,RS
SFN201208260,A,SFN,hudst001,7,1,RS
SDN201208270,A,SDN,mahop002,0,3,RS
SDN201208280,A,SDN,medlk001,2,0,RS
SDN201208290,A,SDN,hanst001,2,8,RS
ATL201208310,H,PHI,minom001,5,8,RS
ATL201209010,H,PHI,hudst001,1,5,RS
ATL201209020,H,PHI,mahop002,8,7,RS
ATL201209030,H,COL,medlk001,6,1,RS
ATL201209040,H,COL,hanst001,0,6,RS
ATL201209050,H,COL,minom001,1,0,RS
ATL201209060,H,COL,hudst001,1,0,RS
NYN201209070,A,NYN,mahop002,3,0,RS
NYN201209080,A,NYN,medlk001,11,3,RS
NYN201209090,A,NYN,hanst001,3,2,RS
MIL201209100,A,MIL,minom001,1,4,RS
MIL201209110,A,MIL,hudst001,0,5,RS
MIL201209120,A,MIL,mahop002,2,8,RS
ATL201209140,H,WAS,medlk001,2,1,RS
ATL201209150,H,WAS,hanst001,5,4,RS
ATL201209160,H,WAS,minom001,5,1,RS
MIA201209170,A,MIA,hudst001,7,5,RS
MIA201209180,A,MIA,mahop002,3,4,RS
MIA201209190,A,MIA,medlk001,3,0,RS
PHI201209210,A,PHI,hanst001,2,6,RS
PHI201209220,A,PHI,minom001,8,2,RS
PHI201209230,A,PHI,hudst001,2,1,RS
ATL201209250,H,MIA,medlk001,4,3,RS
ATL201209260,H,MIA,mahop002,3,0,RS
ATL201209270,H,MIA,hanst001,6,2,RS
ATL201209280,H,NYN,hudst001,1,3,RS
ATL201209290,H,NYN,minom001,2,0,RS
ATL201209300,H,NYN,medlk001,6,2,RS
PIT201210010,A,PIT,mahop002,1,2,RS
PIT201210020,A,PIT,hanst001,1,5,RS
PIT201210030,A,PIT,sheeb001,4,0,RS
ATL201210050,H,SLN,medlk001,3,6,WC1
