id,loc,opp,starter,rs,ra,round
SDN199105280,A,SDN,smitp001,8,6,RS
SDN199105290,A,SDN,glavt001,5,1,RS
SFN199105300,A,SFN,smolj001,7,2,RS
SFN199105310,A,SFN,leibc001,5,2,RS
SFN199106010,A,SFN,avers001,2,8,RS
SFN199106020,A,SFN,smitp001,1,2,RS
ATL199106040,H,PHI,glavt001,9,5,RS
ATL199106050,H,PHI,smolj001,11,12,RS
ATL199106060,H,PHI,leibc001,9,4,RS
ATL199106070,H,MON,avers001,2,11,RS
ATL199106080,H,MON,smitp001,7,6,RS
ATL199106090,H,MON,glavt001,8,6,RS
ATL199106100,H,MON,smolj001,1,7,RS
NYN199106110,A,NYN,leibc001,1,2,RS
NYN199106120,A,NYN,avers001,6,1,RS
NYN199106130,A,NYN,smitp001,3,2,RS
MON199106140,A,MON,glavt001,1,2,RS
MON199106150,A,MON,smolj001,0,2,RS
MON199106160,A,MON,leibc001,6,7,RS
PHI199106170,A,PHI,avers001,3,4,RS
PHI199106180,A,PHI,smitp001,4,8,RS
PHI199106190,A,PHI,glavt001,9,2,RS
ATL199106200,H,NYN,smolj001,7,9,RS
ATL199106210,H,NYN,leibc001,4,2,RS
ATL199106220,H,NYN,avers001,2,7,RS
ATL199106230,H,NYN,smitp001,4,3,RS
HOU199106250,A,HOU,glavt001,0,1,RS
HOU199106260,A,HOU,smolj001,3,2,RS
HOU199106270,A,HOU,leibc001,3,0,RS
ATL199106281,H,LAN,avers001,3,2,RS
ATL199106282,H,LAN,smitp001,2,8,RS
ATL199106290,H,LAN,glavt001,1,2,RS
ATL199106300,H,LAN,smolj001,4,11,RS
ATL199107020,H,CIN,leibc001,3,6,RS
ATL199107030,H,CIN,avers001,8,6,RS
ATL199107040,H,CIN,smitp001,4,10,RS
LAN199107050,A,LAN,glavt001,4,1,RS
LAN199107060,A,LAN,smolj001,6,7,RS
LAN199107070,A,LAN,leibc001,3,5,RS
ATL199107110,H,SLN,avers001,4,1,RS
ATL199107120,H,SLN,smolj001,6,2,RS
ATL199107130,H,SLN,leibc001,10,5,RS
ATL199107140,H,SLN,glavt001,2,1,RS
ATL199107150,H,CHN,smitp001,4,6,RS
ATL199107160,H,CHN,avers001,8,5,RS
ATL199107170,H,CHN,smolj001,12,2,RS
SLN199107190,A,SLN,leibc001,8,3,RS
SLN199107200,A,SLN,glavt001,1,2,RS
SLN199107210,A,SLN,avers001,5,1,RS
PIT199107220,A,PIT,smolj001,7,3,RS
PIT199107230,A,PIT,leibc001,3,12,RS
PIT199107240,A,PIT,glavt001,4,7,RS
CHN199107260,A,CHN,avers001,6,2,RS
CHN199107270,A,CHN,smolj001,5,7,RS
CHN199107280,A,CHN,leibc001,2,6,RS
ATL199107291,H,PIT,glavt001,7,5,RS
ATL199107292,H,PIT,mahlr001,5,3,RS
ATL199107300,H,PIT,avers001,10,3,RS
ATL199107310,H,PIT,smolj001,8,6,RS
ATL199108020,H,SDN,leibc001,3,13,RS
ATL199108030,H,SDN,glavt001,2,3,RS
ATL199108040,H,SDN,avers001,9,7,RS
ATL199108050,H,SFN,smolj001,5,2,RS
ATL199108060,H,SFN,mahlr001,10,6,RS
ATL199108070,H,SFN,leibc001,0,1,RS
ATL199108080,H,SFN,glavt001,1,8,RS
ATL199108090,H,HOU,avers001,7,2,RS
ATL199108100,H,HOU,smolj001,4,0,RS
ATL199108110,H,HOU,reyna001,3,1,RS
SFN199108120,A,SFN,leibc001,2,1,RS
SFN199108130,A,SFN,glavt001,9,2,RS
SFN199108140,A,SFN,avers001,3,8,RS
SDN199108150,A,SDN,smolj001,0,1,RS
SDN199108160,A,SDN,reyna001,3,2,RS
SDN199108170,A,SDN,leibc001,2,1,RS
SDN199108180,A,SDN,glavt001,1,2,RS
CIN199108201,A,CIN,avers001,2,8,RS
CIN199108202,A,CIN,smolj001,5,1,RS
CIN199108210,A,CIN,reyna001,10,9,RS
CIN199108220,A,CIN,leibc001,4,1,RS
ATL199108230,H,PHI,glavt001,4,2,RS
ATL199108240,H,PHI,smolj001,5,6,RS
ATL199108250,H,PHI,avers001,5,6,RS
ATL199108260,H,MON,reyna001,14,9,RS
ATL199108270,H,MON,leibc001,3,2,RS
ATL199108280,H,NYN,glavt001,3,1,RS
ATL199108290,H,NYN,smolj001,2,0,RS
PHI199108300,A,PHI,avers001,6,1,RS
PHI199108310,A,PHI,reyna001,0,5,RS
PHI199109010,A,PHI,leibc001,4,5,RS
MON199109020,A,MON,glavt001,3,4,RS
MON199109030,A,MON,smolj001,4,1,RS
MON199109040,A,MON,avers001,4,8,RS
NYN199109060,A,NYN,merck001,4,2,RS
NYN199109070,A,NYN,leibc001,6,1,RS
NYN199109080,A,NYN,glavt001,7,5,RS
ATL199109090,H,SFN,smolj001,8,3,RS
ATL199109100,H,SFN,avers001,4,1,RS
ATL199109110,H,SDN,merck001,1,0,RS
ATL199109120,H,SDN,leibc001,5,1,RS
ATL199109130,H,LAN,glavt001,2,5,RS
ATL199109140,H,LAN,smolj001,3,2,RS
ATL199109150,H,LAN,avers001,9,1,RS
SFN199109160,A,SFN,merck001,5,8,RS
SFN199109170,A,SFN,leibc001,2,3,RS
SDN199109180,A,SDN,glavt001,6,4,RS
SDN199109190,A,SDN,smolj001,4,2,RS
LAN199109200,A,LAN,avers001,3,0,RS
LAN199109210,A,LAN,leibc001,1,2,RS
LAN199109220,A,LAN,glavt001,0,3,RS
ATL199109251,H,CIN,smolj001,2,1,RS
ATL199109252,H,CIN,avers001,9,10,RS
ATL199109260,H,CIN,leibc001,0,8,RS
HOU199109270,A,HOU,glavt001,4,2,RS
HOU199109280,A,HOU,merck001,5,4,RS
HOU199109290,A,HOU,avers001,6,5,RS
CIN199109300,A,CIN,smolj001,4,0,RS
CIN199110010,A,CIN,leibc001,7,6,RS
CIN199110020,A,CIN,glavt001,6,3,RS
ATL199110040,H,HOU,avers001,5,2,RS
ATL199110050,H,HOU,smolj001,5,2,RS
ATL199110060,H,HOU,leibc001,3,8,RS
PIT199110090,A,PIT,glavt001,1,5,LC1
PIT199110100,A,PIT,avers001,1,0,LC2
ATL199110120,H,PIT,smolj001,10,3,LC3
ATL199110130,H,PIT,leibc001,2,3,LC4
ATL199110140,H,PIT,glavt001,0,1,LC5
PIT199110160,A,PIT,avers001,1,0,LC6
PIT199110170,A,PIT,smolj001,4,0,LC7
MIN199110190,A,MIN,leibc001,2,5,WS1
MIN199110200,A,MIN,glavt001,2,3,WS2
ATL199110220,H,MIN,avers001,5,4,WS3
ATL199110230,H,MIN,smolj001,3,2,WS4
ATL199110240,H,MIN,glavt001,14,5,WS5
MIN199110260,A,MIN,avers001,3,4,WS6
MIN199110270,A,MIN,smolj001,0,1,WS7
