id,loc,opp,starter,rs,ra,round
CHN200605260,A,CHN,hudst001,6,5,RS
CHN200605270,A,CHN,ramih002,2,1,RS
CHN200605280,A,CHN,smolj001,13,12,RS
ATL200605290,H,LAN,thomj005,5,12,RS
ATL200605300,H,LAN,sosaj002,3,8,RS
ATL200605310,H,LAN,hudst001,9,3,RS
ATL200606010,H,ARI,ramih002,1,2,RS
ATL200606031,H,ARI,smolj001,2,4,RS
ATL200606032,H,ARI,thomj005,9,13,RS
ATL200606040,H,ARI,sosaj002,3,9,RS
ATL200606050,H,WAS,hudst001,4,5,RS
ATL200606060,H,WAS,ramih002,5,3,RS
ATL200606070,H,WAS,smolj001,2,5,RS
HOU200606080,A,HOU,thomj005,4,7,RS
HOU200606090,A,HOU,sosaj002,2,7,RS
HOU200606100,A,HOU,hudst001,4,2,RS
HOU200606110,A,HOU,ramih002,4,14,RS
FLO200606130,A,FLO,smolj001,1,4,RS
FLO200606140,A,FLO,thomj005,5,6,RS
FLO200606150,A,FLO,sosaj002,2,3,RS
ATL200606160,H,BOS,hudst001,1,4,RS
ATL200606170,H,BOS,corml001,3,5,RS
ATL200606180,H,BOS,smolj001,7,10,RS
ATL200606200,H,TOR,sosaj002,5,6,RS
ATL200606210,H,TOR,hudst001,3,6,RS
ATL200606220,H,TOR,ramih002,2,3,RS
TBA200606230,A,TBA,smolj001,4,3,RS
TBA200606240,A,TBA,corml001,2,3,RS
TBA200606250,A,TBA,jamec002,4,1,RS
NYA200606260,A,NYA,hudst001,2,5,RS
NYA200606270,A,NYA,ramih002,5,2,RS
NYA200606280,A,NYA,smolj001,3,4,RS
ATL200606300,H,BAL,jamec002,5,3,RS
ATL200607010,H,BAL,hudst001,4,7,RS
ATL200607020,H,BAL,ramih002,10,3,RS
ATL200607030,H,SLN,smolj001,6,3,RS
ATL200607040,H,SLN,thomj005,3,6,RS
ATL200607050,H,SLN,jamec002,14,4,RS
ATL200607060,H,CIN,hudst001,8,7,RS
ATL200607070,H,CIN,ramih002,5,10,RS
ATL200607080,H,CIN,smolj001,4,1,RS
ATL200607090,H,CIN,thomj005,8,3,RS
SDN200607140,A,SDN,hudst001,15,12,RS
SDN200607150,A,SDN,smolj001,11,3,RS
SDN200607160,A,SDN,jamec002,10,5,RS
SLN200607170,A,SLN,ramih002,15,3,RS
SLN200607180,A,SLN,hudst001,14,5,RS
SLN200607190,A,SLN,shiej001,3,8,RS
PHI200607210,A,PHI,smolj001,5,6,RS
PHI200607230,A,PHI,ramih002,5,1,RS
PHI200607240,A,PHI,hudst001,10,8,RS
ATL200607250,H,FLO,jamec002,1,2,RS
ATL200607260,H,FLO,smolj001,6,5,RS
ATL200607270,H,FLO,shiej001,1,6,RS
ATL200607280,H,NYN,ramih002,4,6,RS
ATL200607290,H,NYN,hudst001,3,11,RS
ATL200607300,H,NYN,jamec002,6,10,RS
PIT200608010,A,PIT,smolj001,4,2,RS
PIT200608020,A,PIT,ramih002,3,2,RS
PIT200608030,A,PIT,hudst001,2,3,RS
CIN200608040,A,CIN,jamec002,4,5,RS
CIN200608050,A,CIN,shiej001,6,8,RS
CIN200608060,A,CIN,smolj001,6,4,RS
ATL200608070,H,PHI,ramih002,6,9,RS
ATL200608080,H,PHI,hudst001,3,1,RS
ATL200608090,H,PHI,jamec002,3,9,RS
ATL200608110,H,MIL,smolj001,2,1,RS
ATL200608120,H,MIL,barrk001,5,8,RS
ATL200608130,H,MIL,hudst001,7,4,RS
WAS200608140,A,WAS,jamec002,10,4,RS
WAS200608150,A,WAS,corml001,0,5,RS
WAS200608160,A,WAS,smolj001,6,9,RS
WAS200608170,A,WAS,villo001,5,0,RS
FLO200608180,A,FLO,hudst001,6,1,RS
FLO200608190,A,FLO,jamec002,5,3,RS
FLO200608200,A,FLO,corml001,3,4,RS
ATL200608210,H,PIT,smolj001,3,0,RS
ATL200608220,H,PIT,villo001,3,5,RS
ATL200608230,H,PIT,hudst001,4,5,RS
ATL200608250,H,WAS,jamec002,6,7,RS
ATL200608260,H,WAS,smolj001,10,1,RS
ATL200608270,H,WAS,villo001,13,6,RS
ATL200608290,H,SFN,hudst001,13,8,RS
ATL200608300,H,SFN,jamec002,5,3,RS
ATL200608310,H,SFN,smolj001,6,8,RS
PHI200609021,A,PHI,villo001,4,3,RS
PHI200609022,A,PHI,davik002,4,16,RS
PHI200609031,A,PHI,hudst001,7,8,RS
PHI200609032,A,PHI,corml001,3,1,RS
NYN200609040,A,NYN,jamec002,5,0,RS
NYN200609061,A,NYN,smolj001,1,4,RS
NYN200609062,A,NYN,davik002,0,8,RS
ATL200609080,H,CHN,hudst001,8,4,RS
ATL200609090,H,CHN,jamec002,7,3,RS
ATL200609100,H,CHN,corml001,2,1,RS
ATL200609110,H,CHN,smolj001,3,8,RS
ATL200609131,H,PHI,davik002,5,6,RS
ATL200609132,H,PHI,hudst001,2,7,RS
ATL200609140,H,PHI,jamec002,4,1,RS
ATL200609150,H,FLO,corml001,4,6,RS
ATL200609160,H,FLO,smolj001,2,1,RS
ATL200609170,H,FLO,hudst001,8,7,RS
WAS200609180,A,WAS,davik002,6,1,RS
WAS200609190,A,WAS,jamec002,2,9,RS
WAS200609200,A,WAS,corml001,7,3,RS
COL200609210,A,COL,smolj001,6,3,RS
COL200609220,A,COL,hudst001,4,6,RS
COL200609230,A,COL,davik002,9,10,RS
COL200609240,A,COL,jamec002,8,9,RS
ATL200609260,H,NYN,smolj001,12,0,RS
ATL200609270,H,NYN,hudst001,13,1,RS
ATL200609280,H,NYN,davik002,4,7,RS
ATL200609290,H,HOU,jamec002,4,1,RS
ATL200609300,H,HOU,corml001,4,5,RS
ATL200610010,H,HOU,smolj001,3,1,RS
