id,loc,opp,starter,rs,ra,round
ATL200708310,H,NYN,hudst001,1,7,RS
ATL200709010,H,NYN,jamec002,1,5,RS
ATL200709020,H,NYN,smolj001,2,3,RS
ATL200709030,H,PHI,corml001,5,1,RS
ATL200709040,H,PHI,carlb001,2,5,RS
ATL200709050,H,PHI,hudst001,9,8,RS
ATL200709070,H,WAS,smolj001,7,1,RS
ATL200709080,H,WAS,jamec002,9,2,RS
ATL200709090,H,WAS,corml001,4,7,RS
NYN200709100,A,NYN,hudst001,2,3,RS
NYN200709110,A,NYN,carlb001,13,5,RS
NYN200709120,A,NYN,smolj001,3,4,RS
WAS200709140,A,WAS,jamec002,8,5,RS
WAS200709150,A,WAS,corml001,4,7,RS
WAS200709160,A,WAS,hudst001,3,0,RS
ATL200709170,H,FLO,smolj001,11,6,RS
ATL200709180,H,FLO,reyej003,4,3,RS
ATL200709190,H,FLO,jamec002,5,1,RS
ATL200709200,H,MIL,bennj002,3,1,RS
ATL200709210,H,MIL,hudst001,1,4,RS
ATL200709220,H,MIL,smolj001,4,3,RS
ATL200709230,H,MIL,reyej003,7,4,RS
PHI200709250,A,PHI,jamec002,10,6,RS
PHI200709260,A,PHI,hudst001,2,5,RS
PHI200709270,A,PHI,smolj001,4,6,RS
HOU200709280,A,HOU,reyej003,7,2,RS
HOU200709290,A,HOU,bennj002,2,3,RS
HOU200709300,A,HOU,carlb001,0,3,RS
