id,loc,opp,starter,rs,ra,round
HOU199307310,A,HOU,maddg002,4,3,RS
HOU199308010,A,HOU,smolj001,3,2,RS
ATL199308030,H,PHI,avers001,3,5,RS
ATL199308040,H,PHI,glavt001,9,8,RS
ATL199308050,H,PHI,maddg002,4,10,RS
ATL199308060,H,MON,smolj001,2,8,RS
ATL199308070,H,MON,merck001,3,5,RS
ATL199308080,H,MON,avers001,3,2,RS
NYN199308100,A,NYN,glavt001,3,2,RS
NYN199308110,A,NYN,maddg002,4,2,RS
NYN199308120,A,NYN,smolj001,8,4,RS
CIN199308130,A,CIN,avers001,14,0,RS
CIN199308140,A,CIN,glavt001,4,2,RS
CIN199308150,A,CIN,maddg002,1,0,RS
ATL199308170,H,LAN,smolj001,3,2,RS
ATL199308180,H,LAN,avers001,5,4,RS
ATL199308190,H,LAN,glavt001,5,7,RS
CHN199308200,A,CHN,maddg002,3,6,RS
CHN199308210,A,CHN,merck001,6,3,RS
CHN199308220,A,CHN,smolj001,4,3,RS
SFN199308230,A,SFN,avers001,5,3,RS
SFN199308240,A,SFN,glavt001,6,4,RS
SFN199308250,A,SFN,maddg002,9,1,RS
ATL199308270,H,CHN,smolj001,7,9,RS
ATL199308280,H,CHN,avers001,5,1,RS
ATL199308290,H,CHN,glavt001,8,2,RS
ATL199308310,H,SFN,maddg002,8,2,RS
ATL199309010,H,SFN,smolj001,2,3,RS
ATL199309020,H,SFN,avers001,5,3,RS
ATL199309030,H,SDN,glavt001,7,3,RS
ATL199309040,H,SDN,merck001,3,2,RS
ATL199309050,H,SDN,maddg002,3,2,RS
LAN199309060,A,LAN,smolj001,1,2,RS
LAN199309070,A,LAN,avers001,1,0,RS
LAN199309080,A,LAN,glavt001,8,2,RS
SDN199309090,A,SDN,merck001,1,0,RS
SDN199309100,A,SDN,maddg002,3,2,RS
SDN199309110,A,SDN,smolj001,13,1,RS
SDN199309120,A,SDN,avers001,4,5,RS
ATL199309140,H,CIN,glavt001,10,3,RS
ATL199309150,H,CIN,merck001,7,6,RS
ATL199309160,H,CIN,smolj001,3,2,RS
ATL199309170,H,NYN,avers001,2,1,RS
ATL199309180,H,NYN,maddg002,2,3,RS
ATL199309190,H,NYN,glavt001,11,2,RS
MON199309210,A,MON,smolj001,18,5,RS
MON199309220,A,MON,avers001,1,6,RS
MON199309230,A,MON,maddg002,6,3,RS
PHI199309240,A,PHI,glavt001,0,3,RS
PHI199309250,A,PHI,smolj001,9,7,RS
PHI199309260,A,PHI,avers001,7,2,RS
ATL199309280,H,HOU,maddg002,2,5,RS
ATL199309290,H,HOU,glavt001,6,3,RS
ATL199309300,H,HOU,smolj001,8,10,RS
ATL199310010,H,COL,avers001,7,4,RS
ATL199310020,H,COL,maddg002,10,1,RS
ATL199310030,H,COL,glavt001,5,3,RS
PHI199310060,A,PHI,avers001,3,4,LC1
PHI199310070,A,PHI,maddg002,14,3,LC2
ATL199310090,H,PHI,glavt001,9,4,LC3
ATL199310100,H,PHI,smolj001,1,2,LC4
ATL199310110,H,PHI,avers001,3,4,LC5
PHI199310130,A,PHI,maddg002,3,6,LC6
