id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,team,opp,loc,age,rookie,regpost,gs
valej003,SEA200010060,2,6,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,CHA,SEA,0,30,0,3,0
thomf001,SEA200010060,3,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,SEA,0,30,0,3,0
ordom001,SEA200010060,4,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,CHA,SEA,0,30,0,3,0
bainh001,SEA200010060,5,10,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,CHA,SEA,0,30,0,3,0
johnc002,SEA200010060,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,SEA,0,30,0,3,0
perrh001,SEA200010060,7,5,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,CHA,SEA,0,30,0,3,0
graft001,SEA200010060,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,SEA,0,30,0,3,0
lee-c001,SEA200010060,8,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,SEA,0,30,0,3,0
singc001,SEA200010060,9,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,SEA,0,30,0,3,0
konep001,SEA200010060,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,CHA,SEA,0,30,0,3,0
chrim002,SEA200010060,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHA,SEA,0,30,0,3,0
longt002,OAK200010030,1,8,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
velar001,OAK200010030,2,4,4,3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
giamj001,OAK200010030,3,3,4,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,OAK,NYA,1,30,0,3,0
grieb001,OAK200010030,4,7,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,OAK,NYA,1,30,0,3,0
chrir001,OAK200010030,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
tejam001,OAK200010030,5,6,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
staim001,OAK200010030,6,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
chave001,OAK200010030,7,5,4,4,3,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
giamj002,OAK200010030,8,10,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
saeno001,OAK200010030,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
hernr002,OAK200010030,9,2,4,4,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
knobc001,OAK200010030,1,10,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
jeted001,OAK200010030,2,6,4,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
oneip001,OAK200010030,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NYA,OAK,0,30,0,3,0
willb002,OAK200010030,4,8,4,4,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
justd001,OAK200010030,5,7,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
martt002,OAK200010030,6,3,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,NYA,OAK,0,30,0,3,0
posaj001,OAK200010030,7,2,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
sojol001,OAK200010030,8,4,3,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
hillg001,OAK200010030,8,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
bross001,OAK200010030,9,5,4,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
longt002,OAK200010040,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
velar001,OAK200010040,2,4,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
giamj001,OAK200010040,3,3,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
saeno001,OAK200010040,4,10,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,OAK,NYA,1,30,0,3,0
tejam001,OAK200010040,5,6,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
grieb001,OAK200010040,6,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OAK,NYA,1,30,0,3,0
piata001,OAK200010040,7,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
chave001,OAK200010040,8,5,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
hernr002,OAK200010040,9,2,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
jeted001,OAK200010040,1,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
posaj001,OAK200010040,2,2,5,3,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,NYA,OAK,0,30,0,3,0
justd001,OAK200010040,3,7,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
bellc001,OAK200010040,3,7,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
willb002,OAK200010040,4,8,5,5,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,NYA,OAK,0,30,0,3,0
martt002,OAK200010040,5,3,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
oneip001,OAK200010040,6,9,4,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NYA,OAK,0,30,0,3,0
hillg001,OAK200010040,7,10,4,4,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
sojol001,OAK200010040,8,4,4,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
vizcj001,OAK200010040,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
bross001,OAK200010040,9,5,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,NYA,OAK,0,30,0,3,0
jeted001,NYA200010060,1,6,4,4,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,NYA,OAK,1,30,0,3,0
posaj001,NYA200010060,2,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
justd001,NYA200010060,3,7,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
willb002,NYA200010060,4,8,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
martt002,NYA200010060,5,3,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
oneip001,NYA200010060,6,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
hillg001,NYA200010060,7,10,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
knobc001,NYA200010060,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
sojol001,NYA200010060,8,4,4,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
bross001,NYA200010060,9,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
longt002,NYA200010060,1,8,4,4,2,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,OAK,NYA,0,30,0,3,0
velar001,NYA200010060,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
giamj001,NYA200010060,3,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
chave001,NYA200010060,4,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,OAK,NYA,0,30,0,3,0
tejam001,NYA200010060,5,6,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
staim001,NYA200010060,6,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
grieb001,NYA200010060,7,7,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
giamj002,NYA200010060,8,10,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
hernr002,NYA200010060,9,2,3,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
jeted001,NYA200010070,1,6,4,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
sojol001,NYA200010070,2,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NYA,OAK,1,30,0,3,0
oneip001,NYA200010070,3,9,4,4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
willb002,NYA200010070,4,8,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
justd001,NYA200010070,5,7,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
hillg001,NYA200010070,6,10,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
posaj001,NYA200010070,7,2,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
polol001,NYA200010070,7,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
martt002,NYA200010070,8,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
bross001,NYA200010070,9,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,1,30,0,3,0
longt002,NYA200010070,1,8,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,OAK,NYA,0,30,0,3,0
velar001,NYA200010070,2,4,5,5,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
menef001,NYA200010070,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
giamj001,NYA200010070,3,3,5,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
saeno001,NYA200010070,4,10,5,4,2,0,1,3,0,1,0,0,1,1,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
piata001,NYA200010070,4,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
chave001,NYA200010070,5,5,5,5,2,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
tejam001,NYA200010070,6,6,5,4,1,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
grieb001,NYA200010070,7,7,4,4,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
portb001,NYA200010070,7,9,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
giamj002,NYA200010070,8,9,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
chrir001,NYA200010070,8,12,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,0,30,0,3,0
hernr002,NYA200010070,9,2,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,OAK,NYA,0,30,0,3,0
longt002,OAK200010080,1,8,5,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
fasas001,OAK200010080,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
velar001,OAK200010080,2,4,5,5,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
giamj001,OAK200010080,3,3,5,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,OAK,NYA,1,30,0,3,0
saeno001,OAK200010080,4,10,5,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,OAK,NYA,1,30,0,3,0
tejam001,OAK200010080,5,6,5,5,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
chave001,OAK200010080,6,5,5,5,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
piata001,OAK200010080,7,9,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
giamj002,OAK200010080,7,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
grieb001,OAK200010080,8,7,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
hernr002,OAK200010080,9,2,3,3,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
staim001,OAK200010080,9,11,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
portb001,OAK200010080,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,NYA,1,30,0,3,0
knobc001,OAK200010080,1,10,5,5,2,0,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
jeted001,OAK200010080,2,6,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
oneip001,OAK200010080,3,9,5,5,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
willb002,OAK200010080,4,8,5,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,NYA,OAK,0,30,0,3,0
justd001,OAK200010080,5,7,5,3,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
bellc001,OAK200010080,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
martt002,OAK200010080,6,3,5,5,3,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
posaj001,OAK200010080,7,2,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
sojol001,OAK200010080,8,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NYA,OAK,0,30,0,3,0
bross001,OAK200010080,9,5,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NYA,OAK,0,30,0,3,0
knobc001,NYA200010100,1,10,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
jeted001,NYA200010100,2,6,4,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
oneip001,NYA200010100,3,9,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
hillg001,NYA200010100,3,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
bellc001,NYA200010100,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
willb002,NYA200010100,4,8,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
justd001,NYA200010100,5,7,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
martt002,NYA200010100,6,3,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
vizcj001,NYA200010100,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
posaj001,NYA200010100,7,2,4,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
sojol001,NYA200010100,8,4,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
bross001,NYA200010100,9,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NYA,SEA,1,30,0,4,0
hendr001,NYA200010100,1,7,3,2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,SEA,NYA,0,30,0,4,0
ibanr001,NYA200010100,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
camem001,NYA200010100,2,8,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
rodra001,NYA200010100,3,6,4,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
marte001,NYA200010100,4,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
olerj001,NYA200010100,5,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
buhnj001,NYA200010100,6,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
gipsc001,NYA200010100,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
olivj001,NYA200010100,7,2,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
belld002,NYA200010100,8,5,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
mclem001,NYA200010100,9,4,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
knobc001,NYA200010110,1,10,5,4,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
jeted001,NYA200010110,2,6,5,4,2,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
justd001,NYA200010110,3,7,5,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
willb002,NYA200010110,4,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NYA,SEA,1,30,0,4,0
martt002,NYA200010110,5,3,4,4,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
posaj001,NYA200010110,6,2,4,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,NYA,SEA,1,30,0,4,0
oneip001,NYA200010110,7,9,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NYA,SEA,1,30,0,4,0
sojol001,NYA200010110,8,4,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
bross001,NYA200010110,9,5,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
vizcj001,NYA200010110,9,12,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,NYA,SEA,1,30,0,4,0
camem001,NYA200010110,1,8,4,3,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
javis001,NYA200010110,2,9,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
rodra001,NYA200010110,3,6,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
marte001,NYA200010110,4,10,4,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
olerj001,NYA200010110,5,3,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,SEA,NYA,0,30,0,4,0
marta001,NYA200010110,6,7,4,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,SEA,NYA,0,30,0,4,0
belld002,NYA200010110,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
wilsd001,NYA200010110,8,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
ibanr001,NYA200010110,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
mclem001,NYA200010110,9,4,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SEA,NYA,0,30,0,4,0
hendr001,SEA200010130,1,7,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
camem001,SEA200010130,2,8,4,4,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
rodra001,SEA200010130,3,6,4,4,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
marte001,SEA200010130,4,10,4,4,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
buhnj001,SEA200010130,5,9,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
javis001,SEA200010130,5,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
olerj001,SEA200010130,6,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
belld002,SEA200010130,7,5,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
marta001,SEA200010130,7,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
olivj001,SEA200010130,8,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,SEA,NYA,1,30,0,4,0
ibanr001,SEA200010130,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
mclem001,SEA200010130,9,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SEA,NYA,1,30,0,4,0
knobc001,SEA200010130,1,10,5,5,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
jeted001,SEA200010130,2,6,5,4,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
justd001,SEA200010130,3,7,5,5,2,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,NYA,SEA,0,30,0,4,0
bellc001,SEA200010130,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
willb002,SEA200010130,4,8,5,4,3,0,2,2,0,2,0,0,1,0,0,0,0,0,0,0,1,NYA,SEA,0,30,0,4,0
martt002,SEA200010130,5,3,5,5,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
posaj001,SEA200010130,6,2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
oneip001,SEA200010130,7,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
sojol001,SEA200010130,8,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
vizcj001,SEA200010130,8,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NYA,SEA,0,30,0,4,0
bross001,SEA200010130,9,5,4,3,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,NYA,SEA,0,30,0,4,0
javis001,SEA200010140,1,9,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
marta001,SEA200010140,2,7,4,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
rodra001,SEA200010140,3,6,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
marte001,SEA200010140,4,10,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
olerj001,SEA200010140,5,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
camem001,SEA200010140,6,8,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
guilc001,SEA200010140,7,5,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
belld002,SEA200010140,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
wilsd001,SEA200010140,9,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
ibanr001,SEA200010140,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
olivj001,SEA200010140,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,NYA,1,30,0,4,0
