id,game,IPouts,H,BB,R,ER,PC,K,HR,1B,2B,3B,WP,HBP,PA,AB,BK,SH,SF,IBB,team,opp,loc,age,rookie,regpost,gs
jimej001,COL200009080,3,1,1,1,1,18,1,1,0,0,0,0,0,4,3,0,0,0,0,COL,LAN,1,30,0,1,0
browk001,COL200009080,18,9,1,5,4,98,2,1,6,2,0,0,0,28,26,0,1,0,0,LAN,COL,0,30,0,1,1
osuna002,COL200009080,3,4,0,3,3,21,0,0,1,3,0,0,0,7,7,0,0,0,0,LAN,COL,0,30,0,1,0
masao001,COL200009080,3,1,0,0,0,15,2,0,1,0,0,0,0,4,4,0,0,0,0,LAN,COL,0,30,0,1,0
roseb002,COL200009090,13,5,4,4,4,92,2,1,3,1,0,0,0,22,18,0,0,0,0,COL,LAN,1,30,0,1,1
dejem001,COL200009090,5,1,1,2,2,25,1,1,0,0,0,0,0,7,5,0,0,1,0,COL,LAN,1,30,0,1,0
dipoj001,COL200009090,2,1,1,0,0,26,0,0,1,0,0,0,0,4,3,0,0,0,0,COL,LAN,1,30,0,1,0
whitg001,COL200009090,4,0,0,0,0,18,1,0,0,0,0,0,0,4,4,0,0,0,0,COL,LAN,1,30,0,1,0
jimej001,COL200009090,3,0,1,0,0,14,0,0,0,0,0,0,0,3,2,0,0,0,0,COL,LAN,1,30,0,1,0
parkc002,COL200009090,15,10,3,7,5,111,7,0,6,4,0,1,0,27,24,0,0,0,0,LAN,COL,0,30,0,1,1
masao001,COL200009090,2,1,0,0,0,19,1,0,0,1,0,0,0,3,3,0,0,0,0,LAN,COL,0,30,0,1,0
adamt001,COL200009090,4,1,0,0,0,11,0,0,1,0,0,0,0,4,4,0,0,0,0,LAN,COL,0,30,0,1,0
fettm001,COL200009090,3,1,0,0,0,11,0,0,1,0,0,0,0,4,4,0,0,0,0,LAN,COL,0,30,0,1,0
astap001,COL200009100,4,6,2,6,5,34,1,0,5,1,0,0,0,12,10,0,0,0,0,COL,LAN,1,30,0,1,1
jarvk001,COL200009100,8,0,1,0,0,36,2,0,0,0,0,0,0,8,7,0,0,0,0,COL,LAN,1,30,0,1,0
walkp001,COL200009100,5,6,2,6,6,53,1,1,3,2,0,0,0,13,11,0,0,0,0,COL,LAN,1,30,0,1,0
housc001,COL200009100,7,0,1,0,0,30,2,0,0,0,0,0,0,8,7,0,0,0,0,COL,LAN,1,30,0,1,0
carrg001,COL200009100,3,0,0,0,0,10,1,0,0,0,0,0,0,3,3,0,0,0,0,COL,LAN,1,30,0,1,0
dreid001,COL200009100,15,2,5,1,1,95,6,0,2,0,0,1,0,23,18,0,0,0,0,LAN,COL,0,30,0,1,1
hergm001,COL200009100,12,3,0,0,0,47,0,0,3,0,0,0,0,15,15,0,0,0,0,LAN,COL,0,30,0,1,0
bohab001,COL200009190,19,7,3,5,5,102,2,3,3,1,0,0,0,27,24,0,0,0,0,COL,SDN,1,30,0,1,1
dipoj001,COL200009190,2,1,0,0,0,18,0,0,1,0,0,0,0,3,3,0,0,0,0,COL,SDN,1,30,0,1,0
dejem001,COL200009190,3,3,0,1,1,14,0,0,2,1,0,0,0,6,6,0,0,0,0,COL,SDN,1,30,0,1,0
jimej001,COL200009190,3,1,0,1,1,15,0,0,0,1,0,0,0,4,3,0,0,1,0,COL,SDN,1,30,0,1,0
clemm001,COL200009190,17,4,3,2,2,107,8,1,1,2,0,0,0,24,21,0,0,0,1,SDN,COL,0,30,0,1,1
maurd001,COL200009190,4,1,0,0,0,14,0,0,1,0,0,0,0,5,5,0,0,0,0,SDN,COL,0,30,0,1,0
davet001,COL200009190,3,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0,SDN,COL,0,30,0,1,0
walkk001,COL200009190,3,1,1,0,0,21,1,0,1,0,0,0,0,5,4,0,0,0,0,SDN,COL,0,30,0,1,0
roseb002,COL200009200,6,5,3,6,5,55,2,1,3,1,0,0,0,15,12,0,0,0,1,COL,SDN,1,30,0,1,1
carrg001,COL200009200,6,3,4,5,5,55,3,2,1,0,0,0,0,13,9,0,0,0,0,COL,SDN,1,30,0,1,0
walkp001,COL200009200,6,3,2,3,3,41,1,0,2,0,1,0,0,11,9,0,0,0,0,COL,SDN,1,30,0,1,0
myerm001,COL200009200,3,2,1,1,1,16,0,0,0,1,1,0,0,6,5,0,0,0,0,COL,SDN,1,30,0,1,0
dejem001,COL200009200,3,1,0,0,0,6,0,0,1,0,0,0,0,3,3,0,0,0,0,COL,SDN,1,30,0,1,0
choub001,COL200009200,3,1,0,0,0,20,1,0,0,1,0,0,0,4,4,0,0,0,0,COL,SDN,1,30,0,1,0
eatoa001,COL200009200,18,6,4,5,5,115,2,1,2,3,0,0,0,28,22,0,0,2,0,SDN,COL,0,30,0,1,1
cunnw001,COL200009200,3,0,1,0,0,25,1,0,0,0,0,0,0,4,3,0,0,0,0,SDN,COL,0,30,0,1,0
carlb001,COL200009200,2,4,0,4,4,26,0,0,2,2,0,0,0,6,6,0,0,0,0,SDN,COL,0,30,0,1,0
sloch001,COL200009200,1,1,3,2,0,23,0,0,0,1,0,0,0,6,3,0,0,0,0,SDN,COL,0,30,0,1,0
hofft001,COL200009200,3,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,SDN,COL,0,30,0,1,0
jarvk001,COL200009210,18,1,0,2,1,57,3,0,0,1,0,0,0,20,18,0,1,1,0,COL,SDN,1,30,0,1,1
whitg001,COL200009210,3,0,1,0,0,15,0,0,0,0,0,0,0,3,2,0,0,0,0,COL,SDN,1,30,0,1,0
choub001,COL200009210,3,2,0,1,0,14,2,0,2,0,0,0,0,5,5,0,0,0,0,COL,SDN,1,30,0,1,0
myerm001,COL200009210,2,1,1,1,1,27,2,0,1,0,0,1,0,4,3,0,0,0,0,COL,SDN,1,30,0,1,0
dipoj001,COL200009210,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,COL,SDN,1,30,0,1,0
tollb001,COL200009210,19,9,2,6,6,99,1,2,4,3,0,1,0,30,28,0,0,0,0,SDN,COL,0,30,0,1,1
maurd001,COL200009210,0,2,1,3,1,16,0,1,1,0,0,0,0,3,2,0,0,0,1,SDN,COL,0,30,0,1,0
erdot001,COL200009210,2,2,0,1,0,11,0,0,2,0,0,0,0,5,4,0,0,1,0,SDN,COL,0,30,0,1,0
carlb001,COL200009210,1,2,1,3,3,24,1,0,2,0,0,0,0,4,3,0,0,0,0,SDN,COL,0,30,0,1,0
cunnw001,COL200009210,2,2,1,0,0,16,1,0,2,0,0,0,0,5,4,0,0,0,0,SDN,COL,0,30,0,1,0
tavaj001,COL200009220,15,9,3,6,4,106,3,1,6,2,0,0,0,28,24,1,0,1,0,COL,FLO,1,30,0,1,1
dejem001,COL200009220,6,3,0,2,2,20,1,0,1,2,0,0,0,9,9,0,0,0,0,COL,FLO,1,30,0,1,0
myerm001,COL200009220,2,0,0,0,0,10,1,0,0,0,0,0,0,2,2,0,0,0,0,COL,FLO,1,30,0,1,0
dipoj001,COL200009220,4,1,1,0,0,23,0,0,1,0,0,0,0,4,3,0,0,0,0,COL,FLO,1,30,0,1,0
pennb002,COL200009220,21,6,3,4,4,113,4,1,3,2,0,0,1,29,25,0,0,0,0,FLO,COL,0,30,0,1,1
miced001,COL200009220,3,0,0,0,0,19,0,0,0,0,0,0,0,3,3,0,0,0,0,FLO,COL,0,30,0,1,0
alfoa001,COL200009220,3,1,1,0,0,22,1,0,1,0,0,0,0,5,4,0,0,0,0,FLO,COL,0,30,0,1,0
wasdj001,COL200009230,21,6,1,3,3,90,11,1,3,2,0,0,0,28,27,0,0,0,1,COL,FLO,1,30,0,1,1
smitc001,COL200009230,18,4,4,1,1,101,5,0,2,2,0,0,0,24,20,0,0,0,0,FLO,COL,0,30,0,1,1
bohab001,COL200009240,20,7,2,3,2,117,4,0,5,1,1,0,0,29,27,0,0,0,0,COL,FLO,1,30,0,1,1
choub001,COL200009240,4,1,0,0,0,22,2,0,1,0,0,0,0,5,5,0,0,0,0,COL,FLO,1,30,0,1,0
jimej001,COL200009240,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,COL,FLO,1,30,0,1,0
sancj001,COL200009240,12,8,0,6,5,71,4,0,6,1,1,0,0,21,19,0,1,1,0,FLO,COL,0,30,0,1,1
boner001,COL200009240,3,4,0,3,3,24,1,1,3,0,0,0,0,7,7,0,0,0,0,FLO,COL,0,30,0,1,0
aybam001,COL200009240,3,1,0,0,0,19,0,0,0,1,0,0,0,4,4,0,0,0,0,FLO,COL,0,30,0,1,0
nunev001,COL200009240,6,1,1,0,0,34,2,0,1,0,0,0,0,8,7,0,0,0,0,FLO,COL,0,30,0,1,0
roseb002,COL200009250,18,7,2,4,4,95,4,1,5,1,0,0,0,27,23,0,0,1,1,COL,ARI,1,30,0,1,1
dipoj001,COL200009250,1,2,0,1,1,6,0,0,1,1,0,0,0,2,2,0,0,0,0,COL,ARI,1,30,0,1,0
whitg001,COL200009250,5,4,0,1,1,30,0,0,3,1,0,0,0,9,9,0,0,0,0,COL,ARI,1,30,0,1,0
myerm001,COL200009250,3,0,0,0,0,12,2,0,0,0,0,0,0,3,3,0,0,0,0,COL,ARI,1,30,0,1,0
johnr005,COL200009250,23,10,4,4,4,139,8,1,8,1,0,0,0,35,29,0,1,1,0,ARI,COL,0,30,0,1,1
swing001,COL200009250,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,ARI,COL,0,30,0,1,0
mantm001,COL200009250,3,0,2,0,0,26,1,0,0,0,0,0,0,5,3,0,0,0,0,ARI,COL,0,30,0,1,0
jarvk001,COL200009260,18,6,2,4,4,98,2,1,4,1,0,0,0,26,24,0,0,0,0,COL,ARI,1,30,0,1,1
choub001,COL200009260,3,1,1,2,2,21,2,1,0,0,0,0,0,5,4,0,0,0,0,COL,ARI,1,30,0,1,0
myerm001,COL200009260,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,COL,ARI,1,30,0,1,0
jimej001,COL200009260,5,0,0,0,0,23,2,0,0,0,0,0,0,5,5,0,0,0,0,COL,ARI,1,30,0,1,0
kim-b001,COL200009260,7,4,4,4,4,66,2,2,1,1,0,0,0,15,11,0,0,0,0,ARI,COL,0,30,0,1,1
sprir001,COL200009260,5,2,0,0,0,26,0,0,2,0,0,0,0,7,7,0,0,0,0,ARI,COL,0,30,0,1,0
swing001,COL200009260,6,3,1,2,1,53,3,0,2,1,0,0,0,11,9,0,1,0,1,ARI,COL,0,30,0,1,0
morgm001,COL200009260,4,1,1,1,1,19,0,0,0,1,0,0,0,6,4,0,1,0,0,ARI,COL,0,30,0,1,0
plesd001,COL200009260,2,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,ARI,COL,0,30,0,1,0
tavaj001,COL200009270,18,3,1,3,3,81,3,1,1,1,0,1,1,23,21,0,0,0,0,COL,ARI,1,30,0,1,1
whitg001,COL200009270,6,2,1,1,1,20,0,0,2,0,0,0,0,8,7,0,0,0,0,COL,ARI,1,30,0,1,0
jimej001,COL200009270,3,1,0,0,0,17,0,0,1,0,0,0,0,4,4,0,0,0,0,COL,ARI,1,30,0,1,0
schic002,COL200009270,20,8,2,3,3,108,5,1,4,3,0,0,0,31,29,0,0,0,0,ARI,COL,0,30,0,1,1
plesd001,COL200009270,3,4,0,3,3,30,1,1,3,0,0,0,0,7,7,0,0,0,0,ARI,COL,0,30,0,1,0
sprir001,COL200009270,1,2,0,0,0,12,0,0,2,0,0,0,0,3,3,0,0,0,0,ARI,COL,0,30,0,1,0
wasdj001,COL200009280,18,6,2,3,3,71,5,0,4,2,0,0,0,23,21,0,0,0,0,COL,ARI,1,30,0,1,1
choub001,COL200009280,1,2,1,2,1,12,0,0,2,0,0,0,0,4,3,0,0,0,0,COL,ARI,1,30,0,1,0
dipoj001,COL200009280,2,0,0,0,0,6,1,0,0,0,0,0,0,2,2,0,0,0,0,COL,ARI,1,30,0,1,0
housc001,COL200009280,3,1,2,2,2,23,0,1,0,0,0,0,0,6,4,0,0,0,0,COL,ARI,1,30,0,1,0
morad001,COL200009280,3,4,0,5,5,23,0,1,3,0,0,0,1,8,6,0,0,1,0,COL,ARI,1,30,0,1,0
reyna001,COL200009280,27,7,1,3,3,106,4,1,6,0,0,0,0,34,33,0,0,0,0,ARI,COL,0,30,0,1,1
hermd001,MON200004030,18,4,2,5,1,85,2,1,2,0,1,1,0,26,23,0,1,0,0,MON,LAN,1,30,0,1,1
telfa001,MON200004030,1,2,2,4,4,17,1,0,2,0,0,0,0,5,3,0,0,0,0,MON,LAN,1,30,0,1,0
stris001,MON200004030,5,2,0,1,1,34,1,1,1,0,0,0,0,8,8,0,0,0,0,MON,LAN,1,30,0,1,0
blanm001,MON200004030,3,1,0,0,0,14,0,0,1,0,0,0,0,4,4,0,0,0,0,MON,LAN,1,30,0,1,0
browk001,MON200004030,18,7,1,3,3,87,7,1,6,0,0,0,0,26,25,0,0,0,0,LAN,MON,0,30,0,1,1
adamt001,MON200004030,9,2,1,1,1,38,1,1,1,0,0,0,0,12,11,0,0,0,0,LAN,MON,0,30,0,1,0
irabh001,MON200004040,6,8,1,6,6,77,4,2,6,0,0,2,0,15,14,0,0,0,0,MON,LAN,1,30,0,1,1
batim001,MON200004040,9,8,0,4,3,55,2,0,6,2,0,0,1,18,16,0,0,1,0,MON,LAN,1,30,0,1,0
blanm001,MON200004040,6,0,1,0,0,32,2,0,0,0,0,0,0,7,6,0,0,0,0,MON,LAN,1,30,0,1,0
klins002,MON200004040,3,1,0,0,0,22,1,0,0,1,0,1,0,4,4,0,0,0,0,MON,LAN,1,30,0,1,0
urbiu001,MON200004040,3,0,0,0,0,9,3,0,0,0,0,0,0,3,3,0,0,0,0,MON,LAN,1,30,0,1,0
parkc002,MON200004040,18,6,4,4,3,100,3,0,3,3,0,1,1,28,23,0,0,0,0,LAN,MON,0,30,0,1,1
masao001,MON200004040,3,0,1,0,0,14,0,0,0,0,0,0,0,3,2,0,0,0,0,LAN,MON,0,30,0,1,0
fettm001,MON200004040,3,0,0,0,0,10,2,0,0,0,0,0,0,3,3,0,0,0,0,LAN,MON,0,30,0,1,0
olsog001,MON200004040,3,0,0,0,0,10,0,0,0,0,0,0,0,3,3,0,0,0,0,LAN,MON,0,30,0,1,0
vazqj001,MON200004050,21,8,2,2,2,89,5,1,4,2,1,0,0,31,29,0,0,0,1,MON,LAN,1,30,0,1,1
stris001,MON200004050,2,1,0,1,1,12,0,0,1,0,0,0,0,3,3,0,0,0,0,MON,LAN,1,30,0,1,0
urbiu001,MON200004050,1,1,1,2,2,12,1,1,0,0,0,0,0,3,2,0,0,0,0,MON,LAN,1,30,0,1,0
telfa001,MON200004050,3,2,0,0,0,12,0,0,2,0,0,0,0,4,4,0,0,0,0,MON,LAN,1,30,0,1,0
herso001,MON200004050,15,7,2,4,4,86,4,0,5,2,0,0,1,24,21,0,0,0,1,LAN,MON,0,30,0,1,1
hergm001,MON200004050,6,0,1,0,0,29,0,0,0,0,0,0,0,7,6,0,0,0,0,LAN,MON,0,30,0,1,0
masao001,MON200004050,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,LAN,MON,0,30,0,1,0
fettm001,MON200004050,3,0,0,0,0,12,1,0,0,0,0,0,0,3,2,0,1,0,0,LAN,MON,0,30,0,1,0
shawj001,MON200004050,0,3,0,2,1,14,0,0,3,0,0,0,0,4,4,0,0,0,0,LAN,MON,0,30,0,1,0
pavac001,MON200004060,24,5,1,1,1,102,4,0,2,3,0,0,1,29,26,0,1,0,0,MON,LAN,1,30,0,1,1
telfa001,MON200004060,3,1,0,2,0,27,1,0,1,0,0,0,1,6,4,0,0,1,0,MON,LAN,1,30,0,1,0
perec001,MON200004060,14,7,2,8,5,73,3,2,4,1,0,0,1,25,22,0,0,0,0,LAN,MON,0,30,0,1,1
milla001,MON200004060,4,2,1,0,0,23,0,0,0,2,0,0,0,7,6,0,0,0,0,LAN,MON,0,30,0,1,0
masao001,MON200004060,6,5,0,3,3,34,2,1,3,1,0,0,0,10,10,0,0,0,0,LAN,MON,0,30,0,1,0
powej002,MON200004070,9,5,1,6,6,48,4,2,2,1,0,0,0,16,15,0,0,0,0,MON,SDN,1,30,0,1,1
batim001,MON200004070,9,6,0,3,3,58,2,0,6,0,0,0,1,16,14,0,1,0,0,MON,SDN,1,30,0,1,0
blanm001,MON200004070,3,0,0,0,0,21,0,0,0,0,0,0,0,5,4,0,0,0,0,MON,SDN,1,30,0,1,0
klins002,MON200004070,3,1,0,0,0,7,1,0,1,0,0,0,0,3,3,0,0,0,0,MON,SDN,1,30,0,1,0
stris001,MON200004070,3,1,0,1,0,31,0,0,1,0,0,0,1,6,4,0,0,1,0,MON,SDN,1,30,0,1,0
meadb001,MON200004070,16,9,1,4,4,85,3,0,6,3,0,0,0,24,23,0,0,0,0,SDN,MON,0,30,0,1,1
cunnw001,MON200004070,2,0,1,0,0,11,0,0,0,0,0,0,0,3,2,0,0,0,0,SDN,MON,0,30,0,1,0
serad001,MON200004070,0,2,0,1,1,9,0,0,2,0,0,1,0,2,2,0,0,0,0,SDN,MON,0,30,0,1,0
almac001,MON200004070,6,0,0,0,0,14,2,0,0,0,0,0,0,6,6,0,0,0,0,SDN,MON,0,30,0,1,0
whism001,MON200004070,3,1,0,0,0,15,1,0,0,1,0,0,0,4,4,0,0,0,0,SDN,MON,0,30,0,1,0
hermd001,MON200004080,15,8,2,7,7,82,1,2,3,3,0,0,0,25,21,0,1,1,0,MON,SDN,1,30,0,1,1
klins002,MON200004080,7,0,0,0,0,34,4,0,0,0,0,0,0,7,7,0,0,0,0,MON,SDN,1,30,0,1,0
telfa001,MON200004080,2,1,0,1,1,8,0,1,0,0,0,0,0,3,3,0,0,0,0,MON,SDN,1,30,0,1,0
urbiu001,MON200004080,3,2,0,1,1,15,1,0,1,0,1,0,0,5,5,0,0,0,0,MON,SDN,1,30,0,1,0
hitcs001,MON200004080,15,8,4,7,7,94,6,2,5,1,0,1,1,27,21,0,1,0,0,SDN,MON,0,30,0,1,1
almac001,MON200004080,6,0,1,0,0,20,2,0,0,0,0,0,0,6,5,0,0,0,0,SDN,MON,0,30,0,1,0
walld002,MON200004080,3,3,2,3,3,33,2,0,1,2,0,0,0,8,6,0,0,0,1,SDN,MON,0,30,0,1,0
irabh001,MON200004090,21,7,0,1,1,83,2,0,6,1,0,0,0,25,24,0,1,0,0,MON,SDN,1,30,0,1,1
stris001,MON200004090,3,0,0,0,0,12,1,0,0,0,0,0,0,3,3,0,0,0,0,MON,SDN,1,30,0,1,0
urbiu001,MON200004090,3,0,1,0,0,8,0,0,0,0,0,0,0,3,2,0,0,0,0,MON,SDN,1,30,0,1,0
boehb001,MON200004090,16,3,2,2,2,80,5,0,2,1,0,0,0,21,19,0,0,0,0,SDN,MON,0,30,0,1,1
cunnw001,MON200004090,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,SDN,MON,0,30,0,1,0
whism001,MON200004090,5,1,1,0,0,19,0,0,1,0,0,0,0,6,5,0,0,0,0,SDN,MON,0,30,0,1,0
walld002,MON200004090,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,SDN,MON,0,30,0,1,0
vazqj001,MON200004180,18,7,3,3,3,115,5,2,4,1,0,0,0,27,24,0,0,0,1,MON,CHN,1,30,0,1,1
stris001,MON200004180,3,0,0,0,0,16,2,0,0,0,0,0,0,3,3,0,0,0,0,MON,CHN,1,30,0,1,0
klins002,MON200004180,0,0,0,0,0,4,1,0,0,0,0,1,0,1,1,0,0,0,0,MON,CHN,1,30,0,1,0
urbiu001,MON200004180,6,0,0,0,0,20,2,0,0,0,0,0,0,5,5,0,0,0,0,MON,CHN,1,30,0,1,0
tapak001,MON200004180,24,9,0,4,3,112,2,0,5,4,0,0,0,31,31,0,0,0,0,CHN,MON,0,30,0,1,1
pavac001,MON200004190,21,6,1,3,3,97,5,2,3,1,0,0,1,27,25,0,0,0,0,MON,CHN,1,30,0,1,1
stris001,MON200004190,1,0,1,0,0,8,0,0,0,0,0,0,0,2,1,0,0,0,0,MON,CHN,1,30,0,1,0
klins002,MON200004190,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,MON,CHN,1,30,0,1,0
telfa001,MON200004190,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,MON,CHN,1,30,0,1,0
urbiu001,MON200004190,3,1,1,0,0,15,1,0,1,0,0,0,0,5,4,0,0,0,0,MON,CHN,1,30,0,1,0
lorra001,MON200004190,18,6,2,3,3,91,2,0,4,1,1,0,0,26,24,0,0,0,0,CHN,MON,0,30,0,1,1
quevr001,MON200004190,2,2,2,2,2,26,1,0,1,1,0,0,0,6,4,0,0,0,1,CHN,MON,0,30,0,1,0
guthm001,MON200004190,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,CHN,MON,0,30,0,1,0
willb001,MON200004190,4,3,0,2,2,22,0,0,2,1,0,0,0,7,6,0,1,0,0,CHN,MON,0,30,0,1,0
powej002,MON200004200,14,6,1,4,1,82,5,0,4,2,0,0,0,22,20,0,1,0,0,MON,CHN,1,30,0,1,1
blanm001,MON200004200,2,1,0,2,2,8,0,0,1,0,0,0,0,4,3,0,1,0,0,MON,CHN,1,30,0,1,0
batim001,MON200004200,5,2,2,4,4,34,1,1,0,1,0,0,0,9,7,0,0,0,0,MON,CHN,1,30,0,1,0
telfa001,MON200004200,3,0,0,0,0,14,1,0,0,0,0,0,0,3,3,0,0,0,0,MON,CHN,1,30,0,1,0
klins002,MON200004200,3,1,0,0,0,13,2,0,1,0,0,0,0,4,4,0,0,0,0,MON,CHN,1,30,0,1,0
downs001,MON200004200,12,7,1,5,5,64,0,0,5,2,0,0,1,19,17,0,0,0,0,CHN,MON,0,30,0,1,1
willb001,MON200004200,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,CHN,MON,0,30,0,1,0
heref001,MON200004200,6,3,0,0,0,33,3,0,3,0,0,0,0,9,9,0,0,0,0,CHN,MON,0,30,0,1,0
guthm001,MON200004200,3,1,0,0,0,9,0,0,1,0,0,0,0,3,3,0,0,0,0,CHN,MON,0,30,0,1,0
aguir001,MON200004200,3,2,1,1,1,18,0,0,1,1,0,0,0,6,5,0,0,0,0,CHN,MON,0,30,0,1,0
hermd001,MON200004210,24,6,1,1,1,97,2,1,1,4,0,0,0,30,29,0,0,0,0,MON,MIL,1,30,0,1,1
klins002,MON200004210,1,2,0,0,0,7,0,0,2,0,0,0,0,3,3,0,0,0,0,MON,MIL,1,30,0,1,0
urbiu001,MON200004210,2,0,0,0,0,5,1,0,0,0,0,0,0,2,2,0,0,0,0,MON,MIL,1,30,0,1,0
haynj001,MON200004210,18,5,2,3,3,77,3,1,3,1,0,0,0,23,21,0,0,0,0,MIL,MON,0,30,0,1,1
leskc001,MON200004210,6,3,0,2,2,26,3,1,2,0,0,0,0,9,9,0,0,0,0,MIL,MON,0,30,0,1,0
irabh001,MON200004220,19,10,0,5,5,82,3,2,5,3,0,0,0,29,29,0,0,0,0,MON,MIL,1,30,0,1,1
klins002,MON200004220,1,2,1,1,1,11,1,0,0,2,0,0,0,4,3,0,0,0,1,MON,MIL,1,30,0,1,0
stris001,MON200004220,1,0,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,MON,MIL,1,30,0,1,0
telfa001,MON200004220,6,3,0,1,1,34,3,0,3,0,0,0,0,9,9,0,0,0,0,MON,MIL,1,30,0,1,0
stule001,MON200004220,15,4,3,3,3,80,3,2,1,1,0,0,0,22,19,0,0,0,0,MIL,MON,0,30,0,1,1
delov001,MON200004220,1,0,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,MIL,MON,0,30,0,1,0
brusj001,MON200004220,5,1,0,0,0,23,0,0,1,0,0,0,0,6,6,0,0,0,0,MIL,MON,0,30,0,1,0
weatd001,MON200004220,3,0,0,0,0,16,3,0,0,0,0,0,0,3,3,0,0,0,0,MIL,MON,0,30,0,1,0
wickb001,MON200004220,3,0,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0,MIL,MON,0,30,0,1,0
vazqj001,MON200004230,21,4,3,3,3,114,3,1,2,1,0,0,1,29,25,0,0,0,0,MON,MIL,1,30,0,1,1
stris001,MON200004230,2,2,0,1,1,14,1,0,2,0,0,1,0,4,4,0,0,0,0,MON,MIL,1,30,0,1,0
urbiu001,MON200004230,4,1,0,0,0,22,4,0,1,0,0,0,0,5,5,0,0,0,0,MON,MIL,1,30,0,1,0
navaj001,MON200004230,11,8,4,6,6,72,0,0,4,4,0,0,0,22,17,0,1,0,2,MIL,MON,0,30,0,1,1
willm006,MON200004230,7,0,2,0,0,40,3,0,0,0,0,0,0,9,7,0,0,0,0,MIL,MON,0,30,0,1,0
delov001,MON200004230,6,2,0,0,0,37,3,0,1,1,0,0,0,8,8,0,0,0,0,MIL,MON,0,30,0,1,0
pavac001,MON200004250,18,9,2,4,4,104,2,0,9,0,0,0,0,27,25,0,0,0,1,MON,COL,1,30,0,1,1
klins002,MON200004250,6,1,1,0,0,26,1,0,1,0,0,0,0,7,6,0,0,0,0,MON,COL,1,30,0,1,0
stris001,MON200004250,3,1,0,0,0,13,2,0,0,0,1,0,0,4,4,0,0,0,0,MON,COL,1,30,0,1,0
bohab001,MON200004250,17,8,0,5,5,77,2,1,4,2,1,0,0,24,24,0,0,0,0,COL,MON,0,30,0,1,1
dipoj001,MON200004250,0,1,1,1,1,9,0,0,1,0,0,0,0,2,1,0,0,0,0,COL,MON,0,30,0,1,0
tavaj001,MON200004250,2,2,1,2,2,22,0,0,1,1,0,0,0,5,4,0,0,0,1,COL,MON,0,30,0,1,0
whitg001,MON200004250,2,3,0,2,2,18,1,1,2,0,0,0,0,5,5,0,0,0,0,COL,MON,0,30,0,1,0
belis001,MON200004250,3,0,0,0,0,10,1,0,0,0,0,0,0,3,3,0,0,0,0,COL,MON,0,30,0,1,0
hermd001,MON200004260,21,3,2,1,1,95,3,0,2,1,0,0,0,26,23,0,0,1,0,MON,COL,1,30,0,1,1
stris001,MON200004260,1,2,0,1,1,17,0,0,1,0,1,0,0,3,3,0,0,0,0,MON,COL,1,30,0,1,0
urbiu001,MON200004260,5,0,0,0,0,18,1,0,0,0,0,0,0,4,4,0,0,0,0,MON,COL,1,30,0,1,0
jarvk001,MON200004260,20,7,1,3,3,95,3,0,6,1,0,0,1,27,25,0,0,0,0,COL,MON,0,30,0,1,1
myerm001,MON200004260,0,1,1,0,0,10,0,0,0,1,0,0,0,2,1,0,0,0,1,COL,MON,0,30,0,1,0
tavaj001,MON200004260,1,2,0,3,1,15,0,1,0,1,0,0,0,4,4,0,0,0,0,COL,MON,0,30,0,1,0
crour001,MON200004260,3,2,1,3,3,24,1,0,0,2,0,0,1,7,4,0,0,1,0,COL,MON,0,30,0,1,0
irabh001,MON200005090,18,4,0,2,2,86,5,1,2,1,0,1,1,23,21,0,1,0,0,MON,PHI,1,30,0,1,1
telfa001,MON200005090,6,2,0,0,0,20,1,0,2,0,0,0,0,7,7,0,0,0,0,MON,PHI,1,30,0,1,0
klins002,MON200005090,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,MON,PHI,1,30,0,1,0
brocc001,MON200005090,21,4,1,0,0,90,5,0,4,0,0,0,0,26,25,0,0,0,0,PHI,MON,0,30,0,1,1
aldrs001,MON200005090,2,1,0,0,0,10,0,0,0,1,0,0,0,3,3,0,0,0,0,PHI,MON,0,30,0,1,0
gomew001,MON200005090,3,3,1,3,3,27,1,1,1,1,0,0,0,7,6,0,0,0,0,PHI,MON,0,30,0,1,0
