date,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,team,opp,loc,age,rookie,regpost
195507210,4,4,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195507220,4,4,4,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195507230,4,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195507241,4,7,5,5,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195507242,4,7,5,4,2,1,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195507260,4,9,4,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195507270,4,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195507280,4,9,4,1,0,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,MLN,PHI,1,30,0,1,0
195507290,4,7,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,MLN,NY1,1,30,0,1,0
195507300,4,9,4,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195507310,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195508010,4,7,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195508020,4,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,BRO,1,30,0,1,0
195508030,3,7,5,5,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,MLN,BRO,1,30,0,1,0
195508040,3,9,5,4,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,MLN,BRO,1,30,0,1,0
195508050,4,9,4,4,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195508060,4,7,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195508071,4,4,4,2,1,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,MLN,PIT,1,30,0,1,0
195508072,4,4,4,4,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195508090,4,9,4,3,1,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195508100,4,9,4,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195508111,4,4,4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195508112,4,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195508120,4,4,4,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195508130,4,9,5,4,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195508140,4,9,5,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195508150,4,9,6,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195508160,4,9,4,4,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195508170,4,9,5,5,3,0,2,2,0,1,2,0,0,0,0,0,0,1,0,0,0,MLN,SLN,0,30,0,1,0
195508180,4,9,5,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195508190,4,9,4,2,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195508200,4,9,5,4,3,0,0,5,0,1,1,1,0,1,0,1,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195508210,4,9,4,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195508230,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195508250,4,7,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195508260,4,7,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,NY1,0,30,0,1,0
195508281,8,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195508282,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195508300,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195508310,4,9,5,4,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195509010,4,9,5,5,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195509020,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195509030,4,9,5,5,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195509040,4,9,4,4,3,0,2,3,0,1,0,0,2,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195509051,4,9,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195509052,4,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195509070,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195509080,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195509090,4,9,4,4,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195509100,4,9,5,4,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195509111,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195509112,4,9,5,4,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,MLN,PHI,1,30,0,1,0
195509130,4,7,4,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195509140,4,9,5,5,3,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195509160,4,9,4,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,MLN,SLN,1,30,0,1,0
195509170,4,9,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,MLN,SLN,1,30,0,1,0
195509180,4,9,5,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195509200,4,9,5,5,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,MLN,CIN,0,30,0,1,0
195509210,4,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195509230,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195509240,4,9,4,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195509250,3,9,4,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195604170,4,9,4,3,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195604190,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195604200,4,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195604210,4,9,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195604221,4,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195604222,4,9,5,4,2,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195604300,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,SLN,1,30,0,1,0
195605010,4,9,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195605040,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195605070,4,9,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195605080,4,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195605110,4,9,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195605120,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195605131,4,9,4,3,1,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,MLN,CIN,0,30,0,1,0
195605132,4,9,5,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,MLN,CIN,0,30,0,1,0
195605150,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195605160,4,9,4,4,3,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195605170,4,9,5,5,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195605190,4,9,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195605201,4,9,4,4,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195605202,4,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195605220,4,9,5,5,4,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195605250,4,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MLN,CIN,1,30,0,1,0
195605260,4,9,5,4,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195605270,4,9,4,4,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195605280,4,9,5,4,4,1,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195605301,4,9,6,5,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,MLN,CHN,0,30,0,1,0
195605302,4,9,5,5,2,0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195605310,4,9,4,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,MLN,CHN,0,30,0,1,0
195606010,4,9,4,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195606020,4,9,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,MLN,PIT,1,30,0,1,0
195606031,4,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195606032,4,9,4,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195606040,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,MLN,BRO,1,30,0,1,0
195606050,4,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195606060,4,9,4,4,2,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195606070,4,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MLN,BRO,1,30,0,1,0
195606080,4,9,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MLN,NY1,1,30,0,1,0
195606090,4,9,4,3,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,MLN,NY1,1,30,0,1,0
195606100,4,9,5,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195606110,4,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195606120,4,9,4,4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195606130,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195606140,4,9,4,3,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,MLN,NY1,1,30,0,1,0
195606150,4,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195606160,4,9,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195606171,4,9,4,4,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195606172,4,9,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195606180,4,9,5,3,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,MLN,PIT,0,30,0,1,0
195606190,4,9,5,5,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195606200,4,9,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195606210,4,9,5,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,MLN,PIT,0,30,0,1,0
195606220,4,9,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195606230,4,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195606241,4,9,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195606242,4,9,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195606250,4,9,5,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,MLN,PHI,0,30,0,1,0
195606260,4,9,4,4,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195606270,4,9,4,3,3,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195606290,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195606300,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195607011,4,9,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195607012,4,9,4,2,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195607020,4,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,MLN,CIN,0,30,0,1,0
195607030,4,9,5,4,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,MLN,CIN,0,30,0,1,0
195607041,4,9,4,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195607042,4,9,4,4,2,0,1,3,1,1,0,0,1,0,0,0,0,1,0,0,0,MLN,SLN,1,30,0,1,0
195607050,4,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195607060,4,9,4,3,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195607120,4,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195607131,4,9,5,4,2,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,MLN,BRO,1,30,0,1,0
195607132,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195607140,4,9,5,5,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195607151,4,9,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195607152,4,9,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195607160,4,9,4,4,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195607170,4,9,5,5,2,0,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195607180,4,9,4,4,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195607190,4,9,5,3,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195607200,4,9,5,4,3,1,3,4,1,2,0,0,1,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195607210,4,9,8,7,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195607221,4,9,4,4,2,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195607222,4,9,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195607240,4,9,4,4,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195607250,4,9,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195607260,4,9,5,5,3,0,1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195607270,4,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195607290,4,9,4,4,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195607300,4,9,5,5,3,0,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195607310,4,9,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195608010,3,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195608020,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195608030,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MLN,PIT,0,30,0,1,0
195608040,3,9,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195608051,3,9,5,5,2,0,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,MLN,PIT,0,30,0,1,0
195608052,3,9,3,3,2,0,2,1,0,1,0,1,0,0,1,0,0,1,0,0,0,MLN,PIT,0,30,0,1,0
195608060,3,9,5,5,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,MLN,CHN,1,30,0,1,0
195608070,3,9,5,5,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195608081,3,9,5,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195608082,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195608091,3,9,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,MLN,SLN,1,30,0,1,0
195608092,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195608100,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195608110,3,9,4,3,2,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195608120,3,9,5,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195608130,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195608140,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195608150,3,9,4,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195608160,3,9,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,MLN,SLN,0,30,0,1,0
195608170,3,9,4,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195608180,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195608190,3,9,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195608200,3,9,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195608211,3,9,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195608212,3,9,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195608220,3,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,1,30,0,1,0
195608230,3,9,5,5,2,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195608240,3,9,4,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195608250,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PHI,1,30,0,1,0
195608260,3,9,4,4,2,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195608270,3,9,4,4,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,MLN,BRO,1,30,0,1,0
195608280,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195608290,3,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MLN,PIT,1,30,0,1,0
195608300,3,9,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,1,30,0,1,0
195608311,3,9,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195608312,3,9,4,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195609010,3,9,4,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195609020,3,9,4,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,1,30,0,1,0
195609031,3,9,4,4,3,0,3,2,1,0,1,0,2,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195609032,3,9,4,4,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195609040,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
195609050,3,9,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,MLN,CIN,1,30,0,1,0
195609070,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195609080,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,MLN,CHN,0,30,0,1,0
195609091,3,9,5,5,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195609092,3,9,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195609110,3,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195609120,3,9,5,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,MLN,BRO,0,30,0,1,0
195609131,3,9,6,6,2,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195609132,3,9,6,5,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,MLN,PHI,0,30,0,1,0
195609140,3,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,MLN,PHI,0,30,0,1,0
195609150,3,9,5,5,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,PHI,0,30,0,1,0
195609171,3,9,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,NY1,0,30,0,1,0
195609172,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,MLN,NY1,0,30,0,1,0
195609180,3,9,5,4,2,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,MLN,PIT,0,30,0,1,0
195609200,3,9,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MLN,PIT,0,30,0,1,0
195609210,3,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195609220,3,9,5,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,1,30,0,1,0
195609230,3,9,5,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,MLN,CHN,1,30,0,1,0
195609250,3,9,5,5,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CIN,0,30,0,1,0
195609280,3,9,4,4,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195609290,3,9,5,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195609300,3,9,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MLN,SLN,0,30,0,1,0
195704160,2,9,5,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,MLN,CHN,0,30,0,1,0
195704180,2,9,4,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,MLN,CIN,1,30,0,1,0
